sample_id,score,score_before,status
LA_D_1133168,-13.003146171569824,-13.296636581420898,ok
LA_D_1134137,16.173982620239258,16.909719467163086,ok
LA_D_1135743,17.258695602416992,17.509140014648438,ok
LA_D_1135973,12.952980041503906,13.884732246398926,ok
LA_D_1136030,11.8706636428833,11.780381202697754,ok
LA_D_1136051,13.7341890335083,14.374823570251465,ok
LA_D_1137303,17.71308708190918,17.895349502563477,ok
LA_D_1138529,9.75222110748291,10.290814399719238,ok
LA_D_1138581,14.748011589050293,14.58483600616455,ok
LA_D_1139572,15.674625396728516,15.838226318359375,ok
LA_D_1139754,15.111900329589844,15.750910758972168,ok
LA_D_1140227,14.341525077819824,14.604907035827637,ok
LA_D_1140789,10.432820320129395,10.712106704711914,ok
LA_D_1141118,15.184544563293457,15.315211296081543,ok
LA_D_1141551,12.723808288574219,13.055951118469238,ok
LA_D_1141794,10.628734588623047,11.536935806274414,ok
LA_D_1142092,6.240366458892822,5.450655460357666,ok
LA_D_1144247,12.734881401062012,13.244674682617188,ok
LA_D_1144692,13.635815620422363,13.957444190979004,ok
LA_D_1145856,18.451921463012695,18.674646377563477,ok
LA_D_1146557,14.365155220031738,14.78136157989502,ok
LA_D_1146602,17.7823429107666,18.57352066040039,ok
LA_D_1147582,16.70227813720703,17.468843460083008,ok
LA_D_1149633,10.899578094482422,11.504799842834473,ok
LA_D_1150140,8.513089179992676,8.74134635925293,ok
LA_D_1150161,13.661158561706543,14.457096099853516,ok
LA_D_1151622,10.552790641784668,11.168810844421387,ok
LA_D_1152601,13.766087532043457,14.243515968322754,ok
LA_D_1152692,-14.002873420715332,-14.898885726928711,ok
LA_D_1153840,13.470860481262207,14.219887733459473,ok
LA_D_1156906,-12.589232444763184,-12.773587226867676,ok
LA_D_1157084,22.819185256958008,23.054235458374023,ok
LA_D_1158203,9.369996070861816,9.974199295043945,ok
LA_D_1158260,15.500171661376953,16.48607063293457,ok
LA_D_1158428,10.57729434967041,10.178048133850098,ok
LA_D_1158489,11.864455223083496,12.143858909606934,ok
LA_D_1158837,-13.66873550415039,-14.111876487731934,ok
LA_D_1159197,9.545069694519043,10.464705467224121,ok
LA_D_1161040,15.8052978515625,16.079538345336914,ok
LA_D_1161800,-9.308361053466797,-10.054994583129883,ok
LA_D_1162280,12.903961181640625,13.952227592468262,ok
LA_D_1163392,10.353692054748535,11.259211540222168,ok
LA_D_1165345,13.818233489990234,14.994166374206543,ok
LA_D_1165413,14.99906063079834,16.33516502380371,ok
LA_D_1167294,11.84221363067627,12.002232551574707,ok
LA_D_1167437,9.025413513183594,10.023064613342285,ok
LA_D_1168046,13.620150566101074,14.99622631072998,ok
LA_D_1168201,15.941943168640137,16.541025161743164,ok
LA_D_1168433,12.98995304107666,13.9131441116333,ok
LA_D_1169125,18.79597282409668,19.102102279663086,ok
LA_D_1169636,13.344169616699219,14.182852745056152,ok
LA_D_1170726,15.688138008117676,16.19587516784668,ok
LA_D_1171425,14.16901683807373,14.832764625549316,ok
LA_D_1171849,11.221158027648926,11.352641105651855,ok
LA_D_1171974,11.421394348144531,11.594325065612793,ok
LA_D_1173044,12.014021873474121,12.189376831054688,ok
LA_D_1173972,14.184894561767578,14.808586120605469,ok
LA_D_1176249,16.199819564819336,17.169584274291992,ok
LA_D_1176474,12.5056791305542,12.758687973022461,ok
LA_D_1177616,12.314178466796875,12.869634628295898,ok
LA_D_1179000,18.67061424255371,18.717172622680664,ok
LA_D_1179445,11.220938682556152,11.795417785644531,ok
LA_D_1179745,8.044856071472168,8.102690696716309,ok
LA_D_1179848,-14.041600227355957,-14.638764381408691,ok
LA_D_1179946,14.189545631408691,14.376090049743652,ok
LA_D_1181336,10.318024635314941,11.310140609741211,ok
LA_D_1181772,15.622772216796875,16.21237564086914,ok
LA_D_1183162,16.298866271972656,16.841279983520508,ok
LA_D_1185426,12.137443542480469,14.484633445739746,ok
LA_D_1185773,10.995884895324707,12.016249656677246,ok
LA_D_1187262,11.779412269592285,12.504538536071777,ok
LA_D_1190139,16.17456817626953,16.676239013671875,ok
LA_D_1190183,9.829724311828613,10.400586128234863,ok
LA_D_1191562,7.140799045562744,9.08622932434082,ok
LA_D_1192749,17.12659454345703,17.643877029418945,ok
LA_D_1193402,15.130291938781738,15.64195442199707,ok
LA_D_1195197,12.87154483795166,13.66133975982666,ok
LA_D_1195873,11.110137939453125,11.573269844055176,ok
LA_D_1197810,10.170310020446777,11.030482292175293,ok
LA_D_1198374,11.027966499328613,11.06546688079834,ok
LA_D_1199369,14.909951210021973,14.925349235534668,ok
LA_D_1200542,6.927217960357666,6.025057792663574,ok
LA_D_1202021,14.907231330871582,15.549981117248535,ok
LA_D_1203854,13.447327613830566,13.76014232635498,ok
LA_D_1206907,21.43262481689453,22.443490982055664,ok
LA_D_1208604,14.21856689453125,14.46145248413086,ok
LA_D_1208937,16.620222091674805,18.251554489135742,ok
LA_D_1208939,14.945396423339844,15.351859092712402,ok
LA_D_1210958,11.482609748840332,12.168147087097168,ok
LA_D_1211631,14.02061939239502,14.653636932373047,ok
LA_D_1212385,13.633818626403809,13.982795715332031,ok
LA_D_1212670,14.315658569335938,14.798493385314941,ok
LA_D_1214950,-14.340548515319824,-15.29776668548584,ok
LA_D_1216436,16.239877700805664,16.568069458007812,ok
LA_D_1216735,13.230911254882812,13.57044506072998,ok
LA_D_1217069,8.861313819885254,9.608717918395996,ok
LA_D_1217312,9.54849910736084,10.078834533691406,ok
LA_D_1217579,9.882393836975098,9.73857593536377,ok
LA_D_1218270,12.345259666442871,12.568849563598633,ok
LA_D_1218618,22.414243698120117,22.991613388061523,ok
LA_D_1218955,10.298553466796875,10.879857063293457,ok
LA_D_1219091,11.834163665771484,12.477477073669434,ok
LA_D_1219751,11.593491554260254,12.251370429992676,ok
LA_D_1221102,11.289151191711426,10.793566703796387,ok
LA_D_1225629,14.73544979095459,15.68437385559082,ok
LA_D_1226093,16.989416122436523,17.468591690063477,ok
LA_D_1226919,15.59778881072998,17.350053787231445,ok
LA_D_1229238,15.995966911315918,16.833833694458008,ok
LA_D_1230447,12.896198272705078,13.510029792785645,ok
LA_D_1230972,13.656168937683105,13.690277099609375,ok
LA_D_1232140,13.504168510437012,14.670195579528809,ok
LA_D_1232279,11.87739086151123,12.810452461242676,ok
LA_D_1232613,-13.075713157653809,-13.648110389709473,ok
LA_D_1233766,14.145672798156738,15.351170539855957,ok
LA_D_1234829,-12.442582130432129,-13.458596229553223,ok
LA_D_1235041,18.85063934326172,18.830913543701172,ok
LA_D_1235148,14.56430721282959,15.233705520629883,ok
LA_D_1235211,15.174430847167969,15.87756633758545,ok
LA_D_1235306,12.651740074157715,12.69348430633545,ok
LA_D_1236459,20.074234008789062,20.946012496948242,ok
LA_D_1237480,12.35494613647461,12.821133613586426,ok
LA_D_1238201,16.483522415161133,17.297954559326172,ok
LA_D_1238696,-14.775218963623047,-15.697839736938477,ok
LA_D_1239007,14.094204902648926,14.632292747497559,ok
LA_D_1239715,-13.403236389160156,-13.709720611572266,ok
LA_D_1240959,12.986632347106934,13.25034236907959,ok
LA_D_1240976,-14.68692398071289,-15.127213478088379,ok
LA_D_1242157,14.955180168151855,15.6221342086792,ok
LA_D_1243162,12.637046813964844,13.008744239807129,ok
LA_D_1243570,16.55556869506836,16.833097457885742,ok
LA_D_1244678,11.568774223327637,11.886465072631836,ok
LA_D_1244860,14.30826187133789,14.281871795654297,ok
LA_D_1245164,9.60339641571045,9.899423599243164,ok
LA_D_1245233,15.722264289855957,16.53520393371582,ok
LA_D_1245336,16.655675888061523,17.039159774780273,ok
LA_D_1246046,15.602901458740234,15.797552108764648,ok
LA_D_1246251,12.77991771697998,13.388627052307129,ok
LA_D_1246607,-13.738938331604004,-14.107481002807617,ok
LA_D_1247325,12.537096977233887,12.498045921325684,ok
LA_D_1248209,11.381969451904297,11.804444313049316,ok
LA_D_1248476,14.784568786621094,15.29113483428955,ok
LA_D_1248515,11.874539375305176,12.177388191223145,ok
LA_D_1248870,13.509039878845215,13.756576538085938,ok
LA_D_1249012,9.826769828796387,9.92419719696045,ok
LA_D_1249064,2.054597854614258,1.0691514015197754,ok
LA_D_1249114,17.67035484313965,18.21051597595215,ok
LA_D_1249536,10.670654296875,11.19777774810791,ok
LA_D_1250618,12.487861633300781,12.88046932220459,ok
LA_D_1251682,12.852093696594238,13.922704696655273,ok
LA_D_1251939,13.571698188781738,13.782275199890137,ok
LA_D_1252524,15.721501350402832,16.699935913085938,ok
LA_D_1252608,13.793084144592285,14.321431159973145,ok
LA_D_1252766,18.219480514526367,18.997976303100586,ok
LA_D_1252794,11.123856544494629,11.279370307922363,ok
LA_D_1253043,13.671656608581543,14.263533592224121,ok
LA_D_1253703,9.193023681640625,10.4465970993042,ok
LA_D_1254455,10.286148071289062,10.484551429748535,ok
LA_D_1256001,10.129138946533203,10.736720085144043,ok
LA_D_1258579,14.222294807434082,14.952220916748047,ok
LA_D_1261551,17.855939865112305,18.85187339782715,ok
LA_D_1261801,9.392388343811035,9.203120231628418,ok
LA_D_1262462,13.893242835998535,14.293127059936523,ok
LA_D_1264445,7.496110439300537,9.288654327392578,ok
LA_D_1264718,15.818984031677246,16.591352462768555,ok
LA_D_1264748,11.655403137207031,12.19133472442627,ok
LA_D_1265133,11.35326099395752,12.295527458190918,ok
LA_D_1266897,10.196216583251953,10.25446891784668,ok
LA_D_1267039,11.156065940856934,11.768583297729492,ok
LA_D_1268493,17.367656707763672,18.160268783569336,ok
LA_D_1270677,15.304832458496094,16.019453048706055,ok
LA_D_1271468,12.9581880569458,13.219267845153809,ok
LA_D_1272181,10.31781005859375,10.788128852844238,ok
LA_D_1274077,13.236456871032715,13.860333442687988,ok
LA_D_1274207,11.939045906066895,12.456178665161133,ok
LA_D_1274554,11.905097007751465,12.361956596374512,ok
LA_D_1274657,14.649918556213379,14.701225280761719,ok
LA_D_1275044,-12.612140655517578,-13.503193855285645,ok
LA_D_1277538,11.943351745605469,12.109219551086426,ok
LA_D_1279220,15.239036560058594,16.417312622070312,ok
LA_D_1279578,17.55279541015625,18.112045288085938,ok
LA_D_1279699,11.068145751953125,11.386270523071289,ok
LA_D_1280356,11.901771545410156,12.327862739562988,ok
LA_D_1281123,12.84748363494873,13.346142768859863,ok
LA_D_1281285,17.650205612182617,17.617969512939453,ok
LA_D_1281551,9.662504196166992,11.200695991516113,ok
LA_D_1281736,10.541213035583496,10.952561378479004,ok
LA_D_1281950,-13.460582733154297,-14.12190055847168,ok
LA_D_1285017,14.05734634399414,14.290818214416504,ok
LA_D_1286132,10.785239219665527,10.901510238647461,ok
LA_D_1286897,15.055155754089355,15.56589126586914,ok
LA_D_1287394,9.28319263458252,9.476317405700684,ok
LA_D_1287631,11.771800994873047,11.613320350646973,ok
LA_D_1287658,14.130515098571777,14.342781066894531,ok
LA_D_1288217,-10.223109245300293,-10.644434928894043,ok
LA_D_1290079,13.232409477233887,13.118531227111816,ok
LA_D_1290431,17.651718139648438,18.465848922729492,ok
LA_D_1291101,13.266961097717285,14.398448944091797,ok
LA_D_1292315,13.76771068572998,14.230169296264648,ok
LA_D_1292781,13.634102821350098,13.894372940063477,ok
LA_D_1292895,13.27735424041748,12.8272066116333,ok
LA_D_1293149,7.03192138671875,7.976617336273193,ok
LA_D_1294054,17.981935501098633,18.346893310546875,ok
LA_D_1296374,12.071240425109863,12.528558731079102,ok
LA_D_1296597,15.433175086975098,15.758211135864258,ok
LA_D_1297520,12.021350860595703,13.116175651550293,ok
LA_D_1297559,15.217338562011719,16.005998611450195,ok
LA_D_1298257,10.590004920959473,11.37431812286377,ok
LA_D_1299938,10.911293029785156,11.20181941986084,ok
LA_D_1300135,13.590694427490234,14.436724662780762,ok
LA_D_1300558,-13.288912773132324,-14.19630241394043,ok
LA_D_1301234,-8.834525108337402,-9.021610260009766,ok
LA_D_1301398,19.14826774597168,19.938220977783203,ok
LA_D_1301495,5.4744873046875,5.795135974884033,ok
LA_D_1302934,15.19057559967041,15.632448196411133,ok
LA_D_1303621,12.706809997558594,13.18515682220459,ok
LA_D_1304734,13.014973640441895,13.716784477233887,ok
LA_D_1306387,-12.893566131591797,-13.01137638092041,ok
LA_D_1306634,11.095587730407715,10.917967796325684,ok
LA_D_1307022,12.680195808410645,13.090718269348145,ok
LA_D_1307113,8.693547248840332,8.36267375946045,ok
LA_D_1307115,15.111811637878418,16.15495491027832,ok
LA_D_1307361,13.740004539489746,14.664338111877441,ok
LA_D_1307590,14.607653617858887,14.62975788116455,ok
LA_D_1307948,-4.731906414031982,-5.401275157928467,ok
LA_D_1310219,16.104394912719727,16.785308837890625,ok
LA_D_1310938,15.162127494812012,15.63037395477295,ok
LA_D_1312652,19.999740600585938,20.194318771362305,ok
LA_D_1313431,-11.774330139160156,-12.151350975036621,ok
LA_D_1314415,15.0430326461792,15.112296104431152,ok
LA_D_1314423,15.832504272460938,16.24098777770996,ok
LA_D_1316973,12.87783432006836,12.665083885192871,ok
LA_D_1317099,20.257539749145508,21.108585357666016,ok
LA_D_1317561,16.15843963623047,16.24246597290039,ok
LA_D_1318978,10.308987617492676,10.88379955291748,ok
LA_D_1321608,12.299556732177734,12.90311336517334,ok
LA_D_1322656,13.42908000946045,13.985396385192871,ok
LA_D_1323117,7.942820072174072,7.947128772735596,ok
LA_D_1323454,-13.434207916259766,-14.238961219787598,ok
LA_D_1324369,11.977871894836426,12.374345779418945,ok
LA_D_1325941,12.539917945861816,12.34664535522461,ok
LA_D_1326697,16.044334411621094,16.221426010131836,ok
LA_D_1326907,14.175865173339844,14.848966598510742,ok
LA_D_1328151,13.292518615722656,13.741704940795898,ok
LA_D_1329749,17.775758743286133,18.377859115600586,ok
LA_D_1330250,18.278470993041992,19.751218795776367,ok
LA_D_1330775,-13.640559196472168,-14.000469207763672,ok
LA_D_1332227,12.365562438964844,12.754546165466309,ok
LA_D_1334666,11.244606971740723,11.356945991516113,ok
LA_D_1335445,-13.345791816711426,-13.54247760772705,ok
LA_D_1335533,12.855746269226074,13.970685005187988,ok
LA_D_1336221,-14.051692008972168,-14.843413352966309,ok
LA_D_1336509,16.64556884765625,16.829164505004883,ok
LA_D_1337359,15.756088256835938,18.085126876831055,ok
LA_D_1339977,11.85339641571045,11.833020210266113,ok
LA_D_1340170,10.773857116699219,11.073057174682617,ok
LA_D_1341967,16.061670303344727,16.887990951538086,ok
LA_D_1343070,12.790351867675781,13.164884567260742,ok
LA_D_1343353,14.941929817199707,15.447257995605469,ok
LA_D_1343882,9.4221773147583,9.73772144317627,ok
LA_D_1345745,15.59787654876709,16.378459930419922,ok
LA_D_1345832,10.46744155883789,11.177535057067871,ok
LA_D_1348104,11.45502758026123,11.80477237701416,ok
LA_D_1348124,10.990962982177734,11.77370834350586,ok
LA_D_1348512,15.148648262023926,15.702872276306152,ok
LA_D_1350597,9.849559783935547,10.205347061157227,ok
LA_D_1351069,7.511231899261475,8.07751750946045,ok
LA_D_1351175,14.82619857788086,15.351316452026367,ok
LA_D_1351546,5.535533428192139,6.1908979415893555,ok
LA_D_1351703,13.988848686218262,14.553369522094727,ok
LA_D_1352656,16.020034790039062,17.980607986450195,ok
LA_D_1353894,-13.33816909790039,-13.816988945007324,ok
LA_D_1354096,12.73622989654541,13.459359169006348,ok
LA_D_1354354,14.737208366394043,15.00085163116455,ok
LA_D_1354501,13.61445140838623,14.05521297454834,ok
LA_D_1355058,-11.234700202941895,-11.733065605163574,ok
LA_D_1356036,14.20346450805664,14.44959545135498,ok
LA_D_1357016,13.775497436523438,14.13793659210205,ok
LA_D_1358422,16.85967445373535,18.390888214111328,ok
LA_D_1358556,10.691397666931152,11.793118476867676,ok
LA_D_1359166,15.426012992858887,16.55861473083496,ok
LA_D_1359304,10.59918212890625,11.781351089477539,ok
LA_D_1360070,11.332293510437012,12.711390495300293,ok
LA_D_1361369,12.156941413879395,12.323529243469238,ok
LA_D_1361417,-16.19849967956543,-16.488168716430664,ok
LA_D_1361600,14.074459075927734,14.430685043334961,ok
LA_D_1361818,17.130142211914062,17.321176528930664,ok
LA_D_1362199,18.116201400756836,17.869321823120117,ok
LA_D_1363243,-11.82912826538086,-12.622241020202637,ok
LA_D_1363364,7.532066345214844,7.4887261390686035,ok
LA_D_1364216,20.33919906616211,21.97406005859375,ok
LA_D_1364611,-11.599604606628418,-12.49117660522461,ok
LA_D_1365321,12.356310844421387,12.5083589553833,ok
LA_D_1365588,15.801311492919922,16.60400390625,ok
LA_D_1366391,18.422067642211914,19.473081588745117,ok
LA_D_1368280,-15.51065731048584,-16.002079010009766,ok
LA_D_1368657,12.402552604675293,13.05802059173584,ok
LA_D_1368692,15.658401489257812,16.25758171081543,ok
LA_D_1369463,15.48354721069336,16.152372360229492,ok
LA_D_1369901,11.147727012634277,11.16917610168457,ok
LA_D_1371588,14.255661964416504,15.009970664978027,ok
LA_D_1371818,12.504096031188965,13.174927711486816,ok
LA_D_1373736,11.827804565429688,11.79108715057373,ok
LA_D_1374363,-13.009705543518066,-13.780028343200684,ok
LA_D_1375085,9.229023933410645,9.546635627746582,ok
LA_D_1375735,14.392468452453613,14.55770206451416,ok
LA_D_1376887,12.785008430480957,12.799524307250977,ok
LA_D_1377906,16.80620002746582,18.208078384399414,ok
LA_D_1378109,10.982181549072266,11.095622062683105,ok
LA_D_1378776,10.85690975189209,10.8485746383667,ok
LA_D_1379062,10.633700370788574,11.10811996459961,ok
LA_D_1380231,-13.397789001464844,-13.724846839904785,ok
LA_D_1382194,14.041893005371094,14.848222732543945,ok
LA_D_1382825,18.839752197265625,19.994733810424805,ok
LA_D_1382969,17.549959182739258,18.436031341552734,ok
LA_D_1384414,14.218597412109375,14.132670402526855,ok
LA_D_1385838,13.845524787902832,14.628966331481934,ok
LA_D_1385978,12.01092529296875,12.116862297058105,ok
LA_D_1386774,14.594547271728516,14.80617904663086,ok
LA_D_1388138,12.588284492492676,12.88491153717041,ok
LA_D_1389698,-12.245837211608887,-12.747183799743652,ok
LA_D_1390523,12.99020767211914,13.441195487976074,ok
LA_D_1391132,4.661396503448486,5.2379326820373535,ok
LA_D_1391969,14.512555122375488,14.847281455993652,ok
LA_D_1391982,-9.339000701904297,-10.75162410736084,ok
LA_D_1393294,5.3579254150390625,5.413211345672607,ok
LA_D_1393609,12.7670316696167,12.87231159210205,ok
LA_D_1393870,14.49991512298584,15.111298561096191,ok
LA_D_1394044,14.151659965515137,15.955710411071777,ok
LA_D_1394305,9.116738319396973,9.65450668334961,ok
LA_D_1394492,15.450406074523926,15.715084075927734,ok
