sample_id,score,score_before,status
10125.wav,2.598006248474121,2.598006248474121,ok
10126.wav,0.6912962794303894,0.6912962794303894,ok
10127.wav,0.5861238241195679,0.5861238241195679,ok
10128.wav,3.48397159576416,3.48397159576416,ok
10129.wav,-1.9267687797546387,-1.9267687797546387,ok
1013.wav,3.256382942199707,3.256382942199707,ok
10130.wav,1.4763871431350708,1.4763871431350708,ok
10131.wav,-0.6291989088058472,-0.6291989088058472,ok
10132.wav,2.1030731201171875,2.1030731201171875,ok
10133.wav,0.18333947658538818,0.18333947658538818,ok
10134.wav,-1.1728662252426147,-1.1728662252426147,ok
10135.wav,-5.653213977813721,-5.653213977813721,ok
10136.wav,4.126998424530029,4.126998424530029,ok
10137.wav,3.083737850189209,3.083737850189209,ok
10138.wav,-0.00903528556227684,-0.00903528556227684,ok
10139.wav,-6.019532680511475,-6.019532680511475,ok
1014.wav,4.587475776672363,4.587475776672363,ok
10140.wav,3.871636390686035,3.871636390686035,ok
10141.wav,1.8290082216262817,1.8290082216262817,ok
10142.wav,3.1190242767333984,3.1190242767333984,ok
10143.wav,1.44064199924469,1.44064199924469,ok
10144.wav,-8.238826751708984,-8.238826751708984,ok
10145.wav,-7.965762138366699,-7.965762138366699,ok
10146.wav,7.471039772033691,7.471039772033691,ok
10147.wav,1.569120168685913,1.569120168685913,ok
10148.wav,1.5126575231552124,1.5126575231552124,ok
10149.wav,-9.033812522888184,-9.033812522888184,ok
1015.wav,-1.8629999160766602,-1.8629999160766602,ok
10150.wav,-8.784015655517578,-8.784015655517578,ok
10151.wav,3.637199878692627,3.637199878692627,ok
10152.wav,-5.773695945739746,-5.773695945739746,ok
10153.wav,7.788303375244141,7.788303375244141,ok
10154.wav,0.11385899782180786,0.11385899782180786,ok
10155.wav,4.618493556976318,4.618493556976318,ok
10156.wav,0.09130452573299408,0.09130452573299408,ok
10157.wav,0.792376697063446,0.792376697063446,ok
10158.wav,-5.55035924911499,-5.55035924911499,ok
10159.wav,-3.2039709091186523,-3.2039709091186523,ok
1016.wav,-0.191755473613739,-0.191755473613739,ok
10160.wav,4.759970188140869,4.759970188140869,ok
10161.wav,-5.7026543617248535,-5.7026543617248535,ok
10162.wav,-1.8707724809646606,-1.8707724809646606,ok
10163.wav,3.195528984069824,3.195528984069824,ok
10164.wav,-3.839517116546631,-3.839517116546631,ok
10165.wav,-5.7890543937683105,-5.7890543937683105,ok
10166.wav,7.257131099700928,7.257131099700928,ok
10167.wav,6.912405014038086,6.912405014038086,ok
10168.wav,2.8740482330322266,2.8740482330322266,ok
10169.wav,-2.5461459159851074,-2.5461459159851074,ok
1017.wav,-1.0249059200286865,-1.0249059200286865,ok
10170.wav,3.9046151638031006,3.9046151638031006,ok
10171.wav,6.060339450836182,6.060339450836182,ok
10172.wav,2.23052978515625,2.23052978515625,ok
10173.wav,-8.832193374633789,-8.832193374633789,ok
10174.wav,-3.267976760864258,-3.267976760864258,ok
10175.wav,2.7797234058380127,2.7797234058380127,ok
10176.wav,-2.2601656913757324,-2.2601656913757324,ok
10177.wav,-2.882176399230957,-2.882176399230957,ok
10178.wav,-6.38940954208374,-6.38940954208374,ok
10179.wav,4.9246673583984375,4.9246673583984375,ok
1018.wav,-2.005652904510498,-2.005652904510498,ok
10180.wav,1.06497061252594,1.06497061252594,ok
10181.wav,-5.599247455596924,-5.599247455596924,ok
10182.wav,-0.6921632885932922,-0.6921632885932922,ok
10183.wav,0.2913423776626587,0.2913423776626587,ok
10184.wav,0.023416999727487564,0.023416999727487564,ok
10185.wav,6.29404354095459,6.29404354095459,ok
10186.wav,1.4820973873138428,1.4820973873138428,ok
10187.wav,-5.448641777038574,-5.448641777038574,ok
10188.wav,1.114914894104004,1.114914894104004,ok
10189.wav,1.2852574586868286,1.2852574586868286,ok
1019.wav,2.6856753826141357,2.6856753826141357,ok
10190.wav,-6.3452982902526855,-6.3452982902526855,ok
10191.wav,12.082230567932129,12.082230567932129,ok
10192.wav,4.1532368659973145,4.1532368659973145,ok
10193.wav,-2.831862688064575,-2.831862688064575,ok
10194.wav,-0.16690877079963684,-0.16690877079963684,ok
10195.wav,1.430749773979187,1.430749773979187,ok
10196.wav,2.3733599185943604,2.3733599185943604,ok
10197.wav,1.3107012510299683,1.3107012510299683,ok
10198.wav,-2.3320226669311523,-2.3320226669311523,ok
10199.wav,-0.768028974533081,-0.768028974533081,ok
102.wav,2.8636178970336914,2.8636178970336914,ok
1020.wav,8.564451217651367,8.564451217651367,ok
10200.wav,0.9148695468902588,0.9148695468902588,ok
10201.wav,2.547137975692749,2.547137975692749,ok
10202.wav,2.189845085144043,2.189845085144043,ok
10203.wav,0.578484296798706,0.578484296798706,ok
10204.wav,-1.9480808973312378,-1.9480808973312378,ok
10205.wav,-2.842916965484619,-2.842916965484619,ok
10206.wav,2.734736919403076,2.734736919403076,ok
10207.wav,-7.423529624938965,-7.423529624938965,ok
10208.wav,-0.9792368412017822,-0.9792368412017822,ok
10209.wav,-0.5169329643249512,-0.5169329643249512,ok
1021.wav,2.271589994430542,2.271589994430542,ok
10210.wav,-0.5504383444786072,-0.5504383444786072,ok
10211.wav,0.5537882447242737,0.5537882447242737,ok
10212.wav,2.769036293029785,2.769036293029785,ok
10213.wav,6.215218544006348,6.215218544006348,ok
10214.wav,-1.5442649126052856,-1.5442649126052856,ok
10215.wav,-3.616577625274658,-3.616577625274658,ok
10216.wav,2.235771417617798,2.235771417617798,ok
10217.wav,-4.820616722106934,-4.820616722106934,ok
10218.wav,-3.5100367069244385,-3.5100367069244385,ok
10219.wav,-1.797714352607727,-1.797714352607727,ok
1022.wav,-1.5450363159179688,-1.5450363159179688,ok
10220.wav,5.049341201782227,5.049341201782227,ok
10221.wav,1.406359314918518,1.406359314918518,ok
10222.wav,-2.301720142364502,-2.301720142364502,ok
10223.wav,1.2046972513198853,1.2046972513198853,ok
10224.wav,1.0373376607894897,1.0373376607894897,ok
10225.wav,-1.6633226871490479,-1.6633226871490479,ok
10226.wav,7.470912456512451,7.470912456512451,ok
10227.wav,0.2781209349632263,0.2781209349632263,ok
10228.wav,7.175731182098389,7.175731182098389,ok
10229.wav,-1.2071985006332397,-1.2071985006332397,ok
1023.wav,-3.5501646995544434,-3.5501646995544434,ok
10230.wav,-0.46074149012565613,-0.46074149012565613,ok
10231.wav,-6.822792053222656,-6.822792053222656,ok
10232.wav,-1.9314309358596802,-1.9314309358596802,ok
10233.wav,8.841361045837402,8.841361045837402,ok
10234.wav,-0.7596188187599182,-0.7596188187599182,ok
10235.wav,4.439040184020996,4.439040184020996,ok
10236.wav,-0.7643064856529236,-0.7643064856529236,ok
10237.wav,3.568903923034668,3.568903923034668,ok
10238.wav,0.24947279691696167,0.24947279691696167,ok
10239.wav,-1.3771734237670898,-1.3771734237670898,ok
1024.wav,0.09174342453479767,0.09174342453479767,ok
10240.wav,-4.473480701446533,-4.473480701446533,ok
10241.wav,2.608912467956543,2.608912467956543,ok
10242.wav,-3.541337490081787,-3.541337490081787,ok
10243.wav,-1.2190271615982056,-1.2190271615982056,ok
10244.wav,-3.418851613998413,-3.418851613998413,ok
10245.wav,1.9200646877288818,1.9200646877288818,ok
10246.wav,6.857139587402344,6.857139587402344,ok
10247.wav,0.18531572818756104,0.18531572818756104,ok
10248.wav,-8.182562828063965,-8.182562828063965,ok
10249.wav,-1.211762547492981,-1.211762547492981,ok
1025.wav,-10.073348045349121,-10.073348045349121,ok
10250.wav,2.603616714477539,2.603616714477539,ok
10251.wav,-2.50225567817688,-2.50225567817688,ok
10252.wav,-1.4830447435379028,-1.4830447435379028,ok
10253.wav,2.5360734462738037,2.5360734462738037,ok
10254.wav,-4.9438300132751465,-4.9438300132751465,ok
10255.wav,-3.943150281906128,-3.943150281906128,ok
10256.wav,2.9297311305999756,2.9297311305999756,ok
10257.wav,0.40614330768585205,0.40614330768585205,ok
10258.wav,1.210106372833252,1.210106372833252,ok
10259.wav,6.423937797546387,6.423937797546387,ok
1026.wav,6.876405715942383,6.876405715942383,ok
10260.wav,2.3540356159210205,2.3540356159210205,ok
10261.wav,-3.0955259799957275,-3.0955259799957275,ok
10262.wav,0.11299514770507812,0.11299514770507812,ok
10263.wav,0.3309125602245331,0.3309125602245331,ok
10264.wav,5.87927770614624,5.87927770614624,ok
10265.wav,-0.8501908183097839,-0.8501908183097839,ok
10266.wav,4.924452304840088,4.924452304840088,ok
10267.wav,-3.326415538787842,-3.326415538787842,ok
10268.wav,1.2736021280288696,1.2736021280288696,ok
10269.wav,2.1875085830688477,2.1875085830688477,ok
1027.wav,0.8489105105400085,0.8489105105400085,ok
10270.wav,0.1135234534740448,0.1135234534740448,ok
10271.wav,-1.0521312952041626,-1.0521312952041626,ok
10272.wav,-7.612746715545654,-7.612746715545654,ok
10273.wav,-2.795511245727539,-2.795511245727539,ok
10274.wav,6.148193359375,6.148193359375,ok
10275.wav,-8.346014976501465,-8.346014976501465,ok
10276.wav,8.737929344177246,8.737929344177246,ok
10277.wav,4.628835201263428,4.628835201263428,ok
10278.wav,-4.7419753074646,-4.7419753074646,ok
10279.wav,0.770613431930542,0.770613431930542,ok
1028.wav,-0.020032968372106552,-0.020032968372106552,ok
10280.wav,-3.387542724609375,-3.387542724609375,ok
10281.wav,-7.878624439239502,-7.878624439239502,ok
10282.wav,-0.6272595524787903,-0.6272595524787903,ok
10283.wav,0.9170377850532532,0.9170377850532532,ok
10284.wav,1.2003141641616821,1.2003141641616821,ok
10285.wav,3.558302164077759,3.558302164077759,ok
10286.wav,-7.871190547943115,-7.871190547943115,ok
10287.wav,1.2625914812088013,1.2625914812088013,ok
10288.wav,-0.8918595314025879,-0.8918595314025879,ok
10289.wav,-3.1107540130615234,-3.1107540130615234,ok
1029.wav,-0.8510821461677551,-0.8510821461677551,ok
10290.wav,-0.3936760425567627,-0.3936760425567627,ok
10291.wav,-6.340330600738525,-6.340330600738525,ok
10292.wav,4.339081764221191,4.339081764221191,ok
10293.wav,-2.557107925415039,-2.557107925415039,ok
10294.wav,3.1552772521972656,3.1552772521972656,ok
10295.wav,8.9938383102417,8.9938383102417,ok
10296.wav,1.4494227170944214,1.4494227170944214,ok
10297.wav,-0.8353997468948364,-0.8353997468948364,ok
10298.wav,-0.012622382491827011,-0.012622382491827011,ok
10299.wav,-2.2229485511779785,-2.2229485511779785,ok
103.wav,4.18899393081665,4.18899393081665,ok
1030.wav,8.218119621276855,8.218119621276855,ok
10300.wav,6.484499931335449,6.484499931335449,ok
10301.wav,4.514829635620117,4.514829635620117,ok
10302.wav,-0.31257686018943787,-0.31257686018943787,ok
10303.wav,3.2583303451538086,3.2583303451538086,ok
10304.wav,2.979536294937134,2.979536294937134,ok
10305.wav,-1.1673249006271362,-1.1673249006271362,ok
10306.wav,4.086501598358154,4.086501598358154,ok
10307.wav,-4.370482921600342,-4.370482921600342,ok
10308.wav,1.0682463645935059,1.0682463645935059,ok
10309.wav,2.5865097045898438,2.5865097045898438,ok
1031.wav,-0.35743629932403564,-0.35743629932403564,ok
10310.wav,3.083317279815674,3.083317279815674,ok
10311.wav,3.015406847000122,3.015406847000122,ok
10312.wav,5.33927583694458,5.33927583694458,ok
10313.wav,-2.825798988342285,-2.825798988342285,ok
10314.wav,4.0959086418151855,4.0959086418151855,ok
10315.wav,-2.4789986610412598,-2.4789986610412598,ok
10316.wav,-1.9951897859573364,-1.9951897859573364,ok
10317.wav,-6.460221767425537,-6.460221767425537,ok
10318.wav,0.32302623987197876,0.32302623987197876,ok
10319.wav,0.6176469922065735,0.6176469922065735,ok
1032.wav,2.5116515159606934,2.5116515159606934,ok
10320.wav,1.1499007940292358,1.1499007940292358,ok
10321.wav,-1.6698696613311768,-1.6698696613311768,ok
10322.wav,5.518899917602539,5.518899917602539,ok
10323.wav,-0.009623061865568161,-0.009623061865568161,ok
10324.wav,0.9323614239692688,0.9323614239692688,ok
10325.wav,0.43183472752571106,0.43183472752571106,ok
10326.wav,-0.414811372756958,-0.414811372756958,ok
10327.wav,3.744114398956299,3.744114398956299,ok
10328.wav,3.927669048309326,3.927669048309326,ok
10329.wav,-2.360318183898926,-2.360318183898926,ok
1033.wav,0.8211904168128967,0.8211904168128967,ok
10330.wav,8.461313247680664,8.461313247680664,ok
10331.wav,-2.969557046890259,-2.969557046890259,ok
10332.wav,0.518203616142273,0.518203616142273,ok
10333.wav,3.5452263355255127,3.5452263355255127,ok
10334.wav,-5.08424711227417,-5.08424711227417,ok
10335.wav,8.821228981018066,8.821228981018066,ok
10336.wav,2.740097999572754,2.740097999572754,ok
10337.wav,-0.5675157904624939,-0.5675157904624939,ok
10338.wav,-8.904876708984375,-8.904876708984375,ok
10339.wav,-3.4737255573272705,-3.4737255573272705,ok
1034.wav,5.550215244293213,5.550215244293213,ok
10340.wav,8.81087589263916,8.81087589263916,ok
10341.wav,-0.5494669079780579,-0.5494669079780579,ok
10342.wav,7.89326286315918,7.89326286315918,ok
10343.wav,-2.163597822189331,-2.163597822189331,ok
10344.wav,2.287262439727783,2.287262439727783,ok
10345.wav,-7.079710483551025,-7.079710483551025,ok
10346.wav,-0.9058483242988586,-0.9058483242988586,ok
10347.wav,7.855833053588867,7.855833053588867,ok
10348.wav,1.2503411769866943,1.2503411769866943,ok
10349.wav,0.15414628386497498,0.15414628386497498,ok
1035.wav,5.213943004608154,5.213943004608154,ok
10350.wav,4.094933032989502,4.094933032989502,ok
10351.wav,-4.832315444946289,-4.832315444946289,ok
10352.wav,-0.983766496181488,-0.983766496181488,ok
10353.wav,-7.634560585021973,-7.634560585021973,ok
10354.wav,-2.502580404281616,-2.502580404281616,ok
10355.wav,4.8756279945373535,4.8756279945373535,ok
10356.wav,0.9000288844108582,0.9000288844108582,ok
10357.wav,-0.7801315188407898,-0.7801315188407898,ok
10358.wav,2.434136390686035,2.434136390686035,ok
10359.wav,3.5806243419647217,3.5806243419647217,ok
1036.wav,2.2756810188293457,2.2756810188293457,ok
10360.wav,4.117921352386475,4.117921352386475,ok
10361.wav,0.8966203927993774,0.8966203927993774,ok
10362.wav,3.7290589809417725,3.7290589809417725,ok
10363.wav,5.016509532928467,5.016509532928467,ok
10364.wav,-8.039175987243652,-8.039175987243652,ok
10365.wav,3.189026355743408,3.189026355743408,ok
10366.wav,0.715583860874176,0.715583860874176,ok
10367.wav,5.483414649963379,5.483414649963379,ok
10368.wav,7.120190143585205,7.120190143585205,ok
10369.wav,0.8710501790046692,0.8710501790046692,ok
1037.wav,-5.225090026855469,-5.225090026855469,ok
10370.wav,-1.844993233680725,-1.844993233680725,ok
10371.wav,-0.15034335851669312,-0.15034335851669312,ok
10372.wav,1.414767861366272,1.414767861366272,ok
10373.wav,0.4555978775024414,0.4555978775024414,ok
10374.wav,0.9627358913421631,0.9627358913421631,ok
10375.wav,1.8328534364700317,1.8328534364700317,ok
10376.wav,0.9724065661430359,0.9724065661430359,ok
10377.wav,4.730162143707275,4.730162143707275,ok
10378.wav,1.24745774269104,1.24745774269104,ok
10379.wav,-0.5762243270874023,-0.5762243270874023,ok
1038.wav,-0.37677276134490967,-0.37677276134490967,ok
10380.wav,5.031835079193115,5.031835079193115,ok
10381.wav,-6.3918538093566895,-6.3918538093566895,ok
10382.wav,0.7693474292755127,0.7693474292755127,ok
10383.wav,1.8515539169311523,1.8515539169311523,ok
10384.wav,-7.194613933563232,-7.194613933563232,ok
10385.wav,0.8331041932106018,0.8331041932106018,ok
10386.wav,-4.526540279388428,-4.526540279388428,ok
10387.wav,3.3063433170318604,3.3063433170318604,ok
10388.wav,-3.7524588108062744,-3.7524588108062744,ok
10389.wav,4.038991928100586,4.038991928100586,ok
1039.wav,1.1703455448150635,1.1703455448150635,ok
10390.wav,3.4980854988098145,3.4980854988098145,ok
10391.wav,7.079203128814697,7.079203128814697,ok
10392.wav,-0.4088112711906433,-0.4088112711906433,ok
10393.wav,2.4123382568359375,2.4123382568359375,ok
10394.wav,-5.405883312225342,-5.405883312225342,ok
10395.wav,1.0511373281478882,1.0511373281478882,ok
10396.wav,0.7093889713287354,0.7093889713287354,ok
10397.wav,0.024500790983438492,0.024500790983438492,ok
10398.wav,6.52393102645874,6.52393102645874,ok
10399.wav,3.3499350547790527,3.3499350547790527,ok
104.wav,-6.573424816131592,-6.573424816131592,ok
1040.wav,4.6059746742248535,4.6059746742248535,ok
10400.wav,-0.4098280966281891,-0.4098280966281891,ok
10401.wav,5.14219331741333,5.14219331741333,ok
10402.wav,-6.450796604156494,-6.450796604156494,ok
10403.wav,-1.8235290050506592,-1.8235290050506592,ok
10404.wav,-0.22917777299880981,-0.22917777299880981,ok
10405.wav,-4.231692790985107,-4.231692790985107,ok
10406.wav,-0.14150837063789368,-0.14150837063789368,ok
10407.wav,-2.4275684356689453,-2.4275684356689453,ok
10408.wav,4.712344646453857,4.712344646453857,ok
10409.wav,7.795418739318848,7.795418739318848,ok
1041.wav,7.460811614990234,7.460811614990234,ok
10410.wav,2.270738363265991,2.270738363265991,ok
10411.wav,3.9790852069854736,3.9790852069854736,ok
10412.wav,3.855555534362793,3.855555534362793,ok
10413.wav,2.358218193054199,2.358218193054199,ok
10414.wav,-0.11013945937156677,-0.11013945937156677,ok
10415.wav,7.574385166168213,7.574385166168213,ok
10416.wav,-2.7831578254699707,-2.7831578254699707,ok
10417.wav,-0.12787622213363647,-0.12787622213363647,ok
10418.wav,0.7356070876121521,0.7356070876121521,ok
10419.wav,4.63383150100708,4.63383150100708,ok
1042.wav,2.298030138015747,2.298030138015747,ok
10420.wav,-1.8530824184417725,-1.8530824184417725,ok
10421.wav,4.556594371795654,4.556594371795654,ok
10422.wav,-8.020045280456543,-8.020045280456543,ok
10423.wav,-5.678515911102295,-5.678515911102295,ok
10424.wav,6.638655185699463,6.638655185699463,ok
10425.wav,3.6885924339294434,3.6885924339294434,ok
10426.wav,-1.0310689210891724,-1.0310689210891724,ok
10427.wav,9.31615924835205,9.31615924835205,ok
10428.wav,-8.696732521057129,-8.696732521057129,ok
10429.wav,-1.5473153591156006,-1.5473153591156006,ok
1043.wav,3.0112361907958984,3.0112361907958984,ok
10430.wav,3.57887864112854,3.57887864112854,ok
10431.wav,2.0139994621276855,2.0139994621276855,ok
10432.wav,3.9689745903015137,3.9689745903015137,ok
10433.wav,2.263453483581543,2.263453483581543,ok
10434.wav,-8.041571617126465,-8.041571617126465,ok
10435.wav,5.0672078132629395,5.0672078132629395,ok
10436.wav,1.4608230590820312,1.4608230590820312,ok
10437.wav,6.198899745941162,6.198899745941162,ok
10438.wav,-6.201293468475342,-6.201293468475342,ok
10439.wav,-6.438469886779785,-6.438469886779785,ok
1044.wav,-0.44408106803894043,-0.44408106803894043,ok
10440.wav,-7.264904499053955,-7.264904499053955,ok
10441.wav,5.113434314727783,5.113434314727783,ok
10442.wav,2.613895893096924,2.613895893096924,ok
10443.wav,-1.8513429164886475,-1.8513429164886475,ok
10444.wav,-2.230443239212036,-2.230443239212036,ok
10445.wav,-9.431861877441406,-9.431861877441406,ok
10446.wav,8.046581268310547,8.046581268310547,ok
10447.wav,-2.498749256134033,-2.498749256134033,ok
10448.wav,0.36743873357772827,0.36743873357772827,ok
10449.wav,-3.889512300491333,-3.889512300491333,ok
1045.wav,-4.128135681152344,-4.128135681152344,ok
10450.wav,1.137271523475647,1.137271523475647,ok
10451.wav,-1.7169584035873413,-1.7169584035873413,ok
10452.wav,5.648109436035156,5.648109436035156,ok
10453.wav,-3.6434593200683594,-3.6434593200683594,ok
10454.wav,3.5374913215637207,3.5374913215637207,ok
10455.wav,-1.4863265752792358,-1.4863265752792358,ok
10456.wav,-4.984062671661377,-4.984062671661377,ok
10457.wav,4.643688678741455,4.643688678741455,ok
10458.wav,-2.980529308319092,-2.980529308319092,ok
10459.wav,0.3089143633842468,0.3089143633842468,ok
1046.wav,-1.522664189338684,-1.522664189338684,ok
10460.wav,4.038060665130615,4.038060665130615,ok
10461.wav,1.2978190183639526,1.2978190183639526,ok
10462.wav,-4.14393424987793,-4.14393424987793,ok
10463.wav,-2.0887527465820312,-2.0887527465820312,ok
