sample_id,score,score_before,status
LA_D_1070779,12.726449966430664,12.727230072021484,ok
LA_D_1071291,14.40792465209961,14.410667419433594,ok
LA_D_1071356,11.075580596923828,11.075606346130371,ok
LA_D_1073474,11.87032413482666,11.870305061340332,ok
LA_D_1074040,13.483055114746094,13.483194351196289,ok
LA_D_1074364,16.247865676879883,16.248517990112305,ok
LA_D_1074980,13.236339569091797,13.237847328186035,ok
LA_D_1075128,16.03775978088379,16.039813995361328,ok
LA_D_1075190,12.707977294921875,12.708048820495605,ok
LA_D_1075455,12.123184204101562,12.125203132629395,ok
LA_D_1076068,14.92595386505127,14.927684783935547,ok
LA_D_1078241,15.689595222473145,15.690084457397461,ok
LA_D_1078299,13.324996948242188,13.325045585632324,ok
LA_D_1079091,12.331353187561035,12.331494331359863,ok
LA_D_1080524,20.95755958557129,20.959081649780273,ok
LA_D_1081164,17.293489456176758,17.29380989074707,ok
LA_D_1082871,16.15367889404297,16.15375518798828,ok
LA_D_1083406,17.785572052001953,17.78764533996582,ok
LA_D_1084356,-14.011987686157227,-14.01225471496582,ok
LA_D_1084765,10.9293794631958,10.929410934448242,ok
LA_D_1084804,9.324285507202148,9.324458122253418,ok
LA_D_1084880,11.955548286437988,11.955658912658691,ok
LA_D_1085566,11.15197467803955,11.151970863342285,ok
LA_D_1085765,12.391379356384277,12.3914155960083,ok
LA_D_1086391,-14.034722328186035,-14.03549575805664,ok
LA_D_1088314,12.524141311645508,12.52438735961914,ok
LA_D_1088370,14.08553695678711,14.086424827575684,ok
LA_D_1088929,14.242937088012695,14.24323558807373,ok
LA_D_1088963,15.487378120422363,15.49117374420166,ok
LA_D_1089922,16.74076271057129,16.742616653442383,ok
LA_D_1091308,14.69460391998291,14.696308135986328,ok
LA_D_1091601,9.093140602111816,9.0931978225708,ok
LA_D_1091851,17.5255069732666,17.528459548950195,ok
LA_D_1092890,14.793635368347168,14.794026374816895,ok
LA_D_1093350,16.429929733276367,16.43214225769043,ok
LA_D_1094179,13.522564888000488,13.522791862487793,ok
LA_D_1094379,14.526434898376465,14.52854061126709,ok
LA_D_1094871,17.319351196289062,17.319364547729492,ok
LA_D_1096227,11.649116516113281,11.649523735046387,ok
LA_D_1097191,14.59437084197998,14.594466209411621,ok
LA_D_1098936,16.54177474975586,16.542070388793945,ok
LA_D_1099173,13.626250267028809,13.627413749694824,ok
LA_D_1099405,15.997509956359863,15.997599601745605,ok
LA_D_1099638,8.381263732910156,8.381489753723145,ok
LA_D_1099657,13.395187377929688,13.395895957946777,ok
LA_D_1101351,-12.825346946716309,-12.825535774230957,ok
LA_D_1105378,10.949069023132324,10.950160026550293,ok
LA_D_1105489,-11.311918258666992,-11.312247276306152,ok
LA_D_1106906,9.131561279296875,9.13175106048584,ok
LA_D_1107234,11.366320610046387,11.366349220275879,ok
LA_D_1108281,18.090682983398438,18.09206199645996,ok
LA_D_1108377,14.981490135192871,14.98226261138916,ok
LA_D_1108768,12.661164283752441,12.661706924438477,ok
LA_D_1110227,15.686354637145996,15.687532424926758,ok
LA_D_1110769,9.00929069519043,9.009297370910645,ok
LA_D_1111073,14.39736270904541,14.39814281463623,ok
LA_D_1111626,11.583491325378418,11.585420608520508,ok
LA_D_1114039,15.959602355957031,15.967728614807129,ok
LA_D_1114144,8.678096771240234,8.678070068359375,ok
LA_D_1117567,19.610898971557617,19.611635208129883,ok
LA_D_1118794,11.628084182739258,11.62904167175293,ok
LA_D_1121887,-13.736176490783691,-13.736403465270996,ok
LA_D_1123453,18.615394592285156,18.615407943725586,ok
LA_D_1123562,14.05112075805664,14.051555633544922,ok
LA_D_1123614,-6.592249870300293,-6.593749523162842,ok
LA_D_1124968,12.549819946289062,12.549870491027832,ok
LA_D_1126775,13.701563835144043,13.701752662658691,ok
LA_D_1126907,-13.936864852905273,-13.937859535217285,ok
LA_D_1127112,12.4955472946167,12.495985984802246,ok
LA_D_1128845,14.78148078918457,14.781828880310059,ok
LA_D_1129909,-14.1867094039917,-14.186861991882324,ok
LA_D_1130470,-13.876205444335938,-13.876276969909668,ok
LA_D_1131563,13.632137298583984,13.63278579711914,ok
LA_D_1132076,15.797850608825684,15.797879219055176,ok
LA_D_1133069,-11.521358489990234,-11.521954536437988,ok
LA_D_1133168,-13.296464920043945,-13.296636581420898,ok
LA_D_1134137,16.908559799194336,16.909719467163086,ok
LA_D_1135743,17.50906753540039,17.509140014648438,ok
LA_D_1135973,13.883136749267578,13.884732246398926,ok
LA_D_1136030,11.780381202697754,11.780381202697754,ok
LA_D_1136051,14.374192237854004,14.374823570251465,ok
LA_D_1137303,17.895219802856445,17.895349502563477,ok
LA_D_1138529,10.29055118560791,10.290814399719238,ok
LA_D_1138581,14.584983825683594,14.58483600616455,ok
LA_D_1139572,15.838201522827148,15.838226318359375,ok
LA_D_1139754,15.750244140625,15.750910758972168,ok
LA_D_1140227,14.604734420776367,14.604907035827637,ok
LA_D_1140789,10.712029457092285,10.712106704711914,ok
LA_D_1141118,15.315177917480469,15.315211296081543,ok
LA_D_1141551,13.05578899383545,13.055951118469238,ok
LA_D_1141794,11.53559684753418,11.536935806274414,ok
LA_D_1142092,5.450450897216797,5.450655460357666,ok
LA_D_1144247,13.243969917297363,13.244674682617188,ok
LA_D_1144692,13.957275390625,13.957444190979004,ok
LA_D_1145856,18.674495697021484,18.674646377563477,ok
LA_D_1146557,14.780844688415527,14.78136157989502,ok
LA_D_1146602,18.57209014892578,18.57352066040039,ok
LA_D_1147582,17.467159271240234,17.468843460083008,ok
LA_D_1149633,11.504598617553711,11.504799842834473,ok
LA_D_1150140,8.741311073303223,8.74134635925293,ok
LA_D_1150161,14.455592155456543,14.457096099853516,ok
LA_D_1151622,11.168478012084961,11.168810844421387,ok
LA_D_1152601,14.243061065673828,14.243515968322754,ok
LA_D_1152692,-14.897321701049805,-14.898885726928711,ok
LA_D_1153840,14.219069480895996,14.219887733459473,ok
LA_D_1156906,-12.773560523986816,-12.773587226867676,ok
LA_D_1157084,23.0541934967041,23.054235458374023,ok
LA_D_1158203,9.973929405212402,9.974199295043945,ok
LA_D_1158260,16.481229782104492,16.48607063293457,ok
LA_D_1158428,10.178064346313477,10.178048133850098,ok
LA_D_1158489,12.143733024597168,12.143858909606934,ok
LA_D_1158837,-14.111424446105957,-14.111876487731934,ok
LA_D_1159197,10.463296890258789,10.464705467224121,ok
LA_D_1161040,16.079322814941406,16.079538345336914,ok
LA_D_1161800,-10.054410934448242,-10.054994583129883,ok
LA_D_1162280,13.95047378540039,13.952227592468262,ok
LA_D_1163392,11.258417129516602,11.259211540222168,ok
LA_D_1165345,14.991345405578613,14.994166374206543,ok
LA_D_1165413,16.331892013549805,16.33516502380371,ok
LA_D_1167294,12.001928329467773,12.002232551574707,ok
LA_D_1167437,10.02209186553955,10.023064613342285,ok
LA_D_1168046,14.993432998657227,14.99622631072998,ok
LA_D_1168201,16.5402774810791,16.541025161743164,ok
LA_D_1168433,13.911566734313965,13.9131441116333,ok
LA_D_1169125,19.101905822753906,19.102102279663086,ok
LA_D_1169636,14.181453704833984,14.182852745056152,ok
LA_D_1170726,16.19530487060547,16.19587516784668,ok
LA_D_1171425,14.832199096679688,14.832764625549316,ok
LA_D_1171849,11.35260009765625,11.352641105651855,ok
LA_D_1171974,11.594273567199707,11.594325065612793,ok
LA_D_1173044,12.18934440612793,12.189376831054688,ok
LA_D_1173972,14.807799339294434,14.808586120605469,ok
LA_D_1176249,17.16753387451172,17.169584274291992,ok
LA_D_1176474,12.758584022521973,12.758687973022461,ok
LA_D_1177616,12.8683443069458,12.869634628295898,ok
LA_D_1179000,18.71717071533203,18.717172622680664,ok
LA_D_1179445,11.795154571533203,11.795417785644531,ok
LA_D_1179745,8.102654457092285,8.102690696716309,ok
LA_D_1179848,-14.638002395629883,-14.638764381408691,ok
LA_D_1179946,14.375677108764648,14.376090049743652,ok
LA_D_1181336,11.30879020690918,11.310140609741211,ok
LA_D_1181772,16.211885452270508,16.21237564086914,ok
LA_D_1183162,16.840425491333008,16.841279983520508,ok
LA_D_1185426,14.474761009216309,14.484633445739746,ok
LA_D_1185773,12.015110969543457,12.016249656677246,ok
LA_D_1187262,12.503445625305176,12.504538536071777,ok
LA_D_1190139,16.675756454467773,16.676239013671875,ok
LA_D_1190183,10.400043487548828,10.400586128234863,ok
LA_D_1191562,9.083786010742188,9.08622932434082,ok
LA_D_1192749,17.643451690673828,17.643877029418945,ok
LA_D_1193402,15.641335487365723,15.64195442199707,ok
LA_D_1195197,13.659899711608887,13.66133975982666,ok
LA_D_1195873,11.573052406311035,11.573269844055176,ok
LA_D_1197810,11.028958320617676,11.030482292175293,ok
LA_D_1198374,11.065452575683594,11.06546688079834,ok
LA_D_1199369,14.925277709960938,14.925349235534668,ok
LA_D_1200542,6.0250020027160645,6.025057792663574,ok
LA_D_1202021,15.549300193786621,15.549981117248535,ok
LA_D_1203854,13.759967803955078,13.76014232635498,ok
LA_D_1206907,22.440330505371094,22.443490982055664,ok
LA_D_1208604,14.46136474609375,14.46145248413086,ok
LA_D_1208937,18.245512008666992,18.251554489135742,ok
LA_D_1208939,15.351583480834961,15.351859092712402,ok
LA_D_1210958,12.167293548583984,12.168147087097168,ok
LA_D_1211631,14.653047561645508,14.653636932373047,ok
LA_D_1212385,13.982649803161621,13.982795715332031,ok
LA_D_1212670,14.798047065734863,14.798493385314941,ok
LA_D_1214950,-15.295801162719727,-15.29776668548584,ok
LA_D_1216436,16.56770896911621,16.568069458007812,ok
LA_D_1216735,13.57024097442627,13.57044506072998,ok
LA_D_1217069,9.608057022094727,9.608717918395996,ok
LA_D_1217312,10.077939987182617,10.078834533691406,ok
LA_D_1217579,9.738578796386719,9.73857593536377,ok
LA_D_1218270,12.568775177001953,12.568849563598633,ok
LA_D_1218618,22.990598678588867,22.991613388061523,ok
LA_D_1218955,10.879369735717773,10.879857063293457,ok
LA_D_1219091,12.477005004882812,12.477477073669434,ok
LA_D_1219751,12.25090503692627,12.251370429992676,ok
LA_D_1221102,10.793530464172363,10.793566703796387,ok
LA_D_1225629,15.682821273803711,15.68437385559082,ok
LA_D_1226093,17.468046188354492,17.468591690063477,ok
LA_D_1226919,17.3443603515625,17.350053787231445,ok
LA_D_1229238,16.832805633544922,16.833833694458008,ok
LA_D_1230447,13.509273529052734,13.510029792785645,ok
LA_D_1230972,13.690329551696777,13.690277099609375,ok
LA_D_1232140,14.668139457702637,14.670195579528809,ok
LA_D_1232279,12.809418678283691,12.810452461242676,ok
LA_D_1232613,-13.647564888000488,-13.648110389709473,ok
LA_D_1233766,15.347962379455566,15.351170539855957,ok
LA_D_1234829,-13.456692695617676,-13.458596229553223,ok
LA_D_1235041,18.83091163635254,18.830913543701172,ok
LA_D_1235148,15.232758522033691,15.233705520629883,ok
LA_D_1235211,15.87681770324707,15.87756633758545,ok
LA_D_1235306,12.693434715270996,12.69348430633545,ok
LA_D_1236459,20.943931579589844,20.946012496948242,ok
LA_D_1237480,12.820465087890625,12.821133613586426,ok
LA_D_1238201,17.296592712402344,17.297954559326172,ok
LA_D_1238696,-15.696145057678223,-15.697839736938477,ok
LA_D_1239007,14.631906509399414,14.632292747497559,ok
LA_D_1239715,-13.709501266479492,-13.709720611572266,ok
LA_D_1240959,13.250288009643555,13.25034236907959,ok
LA_D_1240976,-15.126738548278809,-15.127213478088379,ok
LA_D_1242157,15.621194839477539,15.6221342086792,ok
LA_D_1243162,13.008496284484863,13.008744239807129,ok
LA_D_1243570,16.832866668701172,16.833097457885742,ok
LA_D_1244678,11.886431694030762,11.886465072631836,ok
LA_D_1244860,14.281895637512207,14.281871795654297,ok
LA_D_1245164,9.899103164672852,9.899423599243164,ok
LA_D_1245233,16.534574508666992,16.53520393371582,ok
LA_D_1245336,17.03883934020996,17.039159774780273,ok
LA_D_1246046,15.797342300415039,15.797552108764648,ok
LA_D_1246251,13.388154029846191,13.388627052307129,ok
LA_D_1246607,-14.107168197631836,-14.107481002807617,ok
LA_D_1247325,12.498001098632812,12.498045921325684,ok
LA_D_1248209,11.804182052612305,11.804444313049316,ok
LA_D_1248476,15.29051399230957,15.29113483428955,ok
LA_D_1248515,12.177300453186035,12.177388191223145,ok
LA_D_1248870,13.756417274475098,13.756576538085938,ok
LA_D_1249012,9.924084663391113,9.92419719696045,ok
LA_D_1249064,1.070469856262207,1.0691514015197754,ok
LA_D_1249114,18.20978546142578,18.21051597595215,ok
LA_D_1249536,11.1974515914917,11.19777774810791,ok
LA_D_1250618,12.88016128540039,12.88046932220459,ok
LA_D_1251682,13.921247482299805,13.922704696655273,ok
LA_D_1251939,13.782210350036621,13.782275199890137,ok
LA_D_1252524,16.6976318359375,16.699935913085938,ok
LA_D_1252608,14.321046829223633,14.321431159973145,ok
LA_D_1252766,18.996627807617188,18.997976303100586,ok
LA_D_1252794,11.279339790344238,11.279370307922363,ok
LA_D_1253043,14.262048721313477,14.263533592224121,ok
LA_D_1253703,10.444523811340332,10.4465970993042,ok
LA_D_1254455,10.484527587890625,10.484551429748535,ok
LA_D_1256001,10.736268997192383,10.736720085144043,ok
LA_D_1258579,14.951213836669922,14.952220916748047,ok
LA_D_1261551,18.84926986694336,18.85187339782715,ok
LA_D_1261801,9.20315933227539,9.203120231628418,ok
LA_D_1262462,14.292966842651367,14.293127059936523,ok
LA_D_1264445,9.286295890808105,9.288654327392578,ok
LA_D_1264718,16.590322494506836,16.591352462768555,ok
LA_D_1264748,12.190503120422363,12.19133472442627,ok
LA_D_1265133,12.294858932495117,12.295527458190918,ok
LA_D_1266897,10.254467964172363,10.25446891784668,ok
LA_D_1267039,11.768003463745117,11.768583297729492,ok
LA_D_1268493,18.1584529876709,18.160268783569336,ok
LA_D_1270677,16.018381118774414,16.019453048706055,ok
LA_D_1271468,13.219223022460938,13.219267845153809,ok
LA_D_1272181,10.787728309631348,10.788128852844238,ok
LA_D_1274077,13.859699249267578,13.860333442687988,ok
LA_D_1274207,12.45599365234375,12.456178665161133,ok
LA_D_1274554,12.361778259277344,12.361956596374512,ok
LA_D_1274657,14.701204299926758,14.701225280761719,ok
LA_D_1275044,-13.501802444458008,-13.503193855285645,ok
LA_D_1277538,12.109029769897461,12.109219551086426,ok
LA_D_1279220,16.41517448425293,16.417312622070312,ok
LA_D_1279578,18.111312866210938,18.112045288085938,ok
LA_D_1279699,11.386178970336914,11.386270523071289,ok
LA_D_1280356,12.327690124511719,12.327862739562988,ok
LA_D_1281123,13.345738410949707,13.346142768859863,ok
LA_D_1281285,17.61796760559082,17.617969512939453,ok
LA_D_1281551,11.198487281799316,11.200695991516113,ok
LA_D_1281736,10.952349662780762,10.952561378479004,ok
LA_D_1281950,-14.121005058288574,-14.12190055847168,ok
LA_D_1285017,14.29080581665039,14.290818214416504,ok
LA_D_1286132,10.901460647583008,10.901510238647461,ok
LA_D_1286897,15.565364837646484,15.56589126586914,ok
LA_D_1287394,9.476280212402344,9.476317405700684,ok
LA_D_1287631,11.613360404968262,11.613320350646973,ok
LA_D_1287658,14.342611312866211,14.342781066894531,ok
LA_D_1288217,-10.644264221191406,-10.644434928894043,ok
LA_D_1290079,13.118597030639648,13.118531227111816,ok
LA_D_1290431,18.464351654052734,18.465848922729492,ok
LA_D_1291101,14.396278381347656,14.398448944091797,ok
LA_D_1292315,14.229809761047363,14.230169296264648,ok
LA_D_1292781,13.894325256347656,13.894372940063477,ok
LA_D_1292895,12.82735824584961,12.8272066116333,ok
LA_D_1293149,7.975708484649658,7.976617336273193,ok
LA_D_1294054,18.346548080444336,18.346893310546875,ok
LA_D_1296374,12.527639389038086,12.528558731079102,ok
LA_D_1296597,15.755302429199219,15.758211135864258,ok
LA_D_1297520,13.114017486572266,13.116175651550293,ok
LA_D_1297559,16.00463104248047,16.005998611450195,ok
LA_D_1298257,11.373453140258789,11.37431812286377,ok
LA_D_1299938,11.201616287231445,11.20181941986084,ok
LA_D_1300135,14.435833930969238,14.436724662780762,ok
LA_D_1300558,-14.194725036621094,-14.19630241394043,ok
LA_D_1301234,-9.02151107788086,-9.021610260009766,ok
LA_D_1301398,19.93621063232422,19.938220977783203,ok
LA_D_1301495,5.795055866241455,5.795135974884033,ok
LA_D_1302934,15.63201904296875,15.632448196411133,ok
LA_D_1303621,13.184335708618164,13.18515682220459,ok
LA_D_1304734,13.715782165527344,13.716784477233887,ok
LA_D_1306387,-13.011327743530273,-13.01137638092041,ok
LA_D_1306634,10.917980194091797,10.917967796325684,ok
LA_D_1307022,13.090448379516602,13.090718269348145,ok
LA_D_1307113,8.362632751464844,8.36267375946045,ok
LA_D_1307115,16.15283966064453,16.15495491027832,ok
LA_D_1307361,14.662700653076172,14.664338111877441,ok
LA_D_1307590,14.629755973815918,14.62975788116455,ok
LA_D_1307948,-5.400890827178955,-5.401275157928467,ok
LA_D_1310219,16.784643173217773,16.785308837890625,ok
LA_D_1310938,15.630056381225586,15.63037395477295,ok
LA_D_1312652,20.194181442260742,20.194318771362305,ok
LA_D_1313431,-12.151041984558105,-12.151350975036621,ok
LA_D_1314415,15.112290382385254,15.112296104431152,ok
LA_D_1314423,16.240680694580078,16.24098777770996,ok
LA_D_1316973,12.665130615234375,12.665083885192871,ok
LA_D_1317099,21.10672378540039,21.108585357666016,ok
LA_D_1317561,16.242387771606445,16.24246597290039,ok
LA_D_1318978,10.883511543273926,10.88379955291748,ok
LA_D_1321608,12.902535438537598,12.90311336517334,ok
LA_D_1322656,13.98486614227295,13.985396385192871,ok
LA_D_1323117,7.9471235275268555,7.947128772735596,ok
LA_D_1323454,-14.237788200378418,-14.238961219787598,ok
LA_D_1324369,12.373570442199707,12.374345779418945,ok
LA_D_1325941,12.346662521362305,12.34664535522461,ok
LA_D_1326697,16.221385955810547,16.221426010131836,ok
LA_D_1326907,14.84852123260498,14.848966598510742,ok
LA_D_1328151,13.741448402404785,13.741704940795898,ok
LA_D_1329749,18.37708854675293,18.377859115600586,ok
LA_D_1330250,19.747364044189453,19.751218795776367,ok
LA_D_1330775,-14.000225067138672,-14.000469207763672,ok
LA_D_1332227,12.753250122070312,12.754546165466309,ok
LA_D_1334666,11.35685920715332,11.356945991516113,ok
LA_D_1335445,-13.542420387268066,-13.54247760772705,ok
LA_D_1335533,13.96833324432373,13.970685005187988,ok
LA_D_1336221,-14.842269897460938,-14.843413352966309,ok
LA_D_1336509,16.829071044921875,16.829164505004883,ok
LA_D_1337359,18.073026657104492,18.085126876831055,ok
LA_D_1339977,11.833019256591797,11.833020210266113,ok
LA_D_1340170,11.072962760925293,11.073057174682617,ok
LA_D_1341967,16.88719940185547,16.887990951538086,ok
LA_D_1343070,13.164731979370117,13.164884567260742,ok
LA_D_1343353,15.44701099395752,15.447257995605469,ok
LA_D_1343882,9.737550735473633,9.73772144317627,ok
LA_D_1345745,16.377365112304688,16.378459930419922,ok
LA_D_1345832,11.17689037322998,11.177535057067871,ok
LA_D_1348104,11.804706573486328,11.80477237701416,ok
LA_D_1348124,11.772860527038574,11.77370834350586,ok
LA_D_1348512,15.702465057373047,15.702872276306152,ok
LA_D_1350597,10.205055236816406,10.205347061157227,ok
LA_D_1351069,8.077264785766602,8.07751750946045,ok
LA_D_1351175,15.35086727142334,15.351316452026367,ok
LA_D_1351546,6.190642833709717,6.1908979415893555,ok
LA_D_1351703,14.552797317504883,14.553369522094727,ok
LA_D_1352656,17.972064971923828,17.980607986450195,ok
LA_D_1353894,-13.816590309143066,-13.816988945007324,ok
LA_D_1354096,13.458847045898438,13.459359169006348,ok
LA_D_1354354,15.000578880310059,15.00085163116455,ok
LA_D_1354501,14.054920196533203,14.05521297454834,ok
LA_D_1355058,-11.732702255249023,-11.733065605163574,ok
LA_D_1356036,14.449508666992188,14.44959545135498,ok
LA_D_1357016,14.137791633605957,14.13793659210205,ok
LA_D_1358422,18.38642120361328,18.390888214111328,ok
LA_D_1358556,11.791769027709961,11.793118476867676,ok
LA_D_1359166,16.556121826171875,16.55861473083496,ok
LA_D_1359304,11.779953956604004,11.781351089477539,ok
LA_D_1360070,12.708508491516113,12.711390495300293,ok
LA_D_1361369,12.323479652404785,12.323529243469238,ok
LA_D_1361417,-16.48796272277832,-16.488168716430664,ok
LA_D_1361600,14.430474281311035,14.430685043334961,ok
LA_D_1361818,17.320703506469727,17.321176528930664,ok
LA_D_1362199,17.869287490844727,17.869321823120117,ok
LA_D_1363243,-12.621166229248047,-12.622241020202637,ok
LA_D_1363364,7.488686561584473,7.4887261390686035,ok
LA_D_1364216,21.968856811523438,21.97406005859375,ok
LA_D_1364611,-12.490131378173828,-12.49117660522461,ok
LA_D_1365321,12.50833797454834,12.5083589553833,ok
LA_D_1365588,16.602928161621094,16.60400390625,ok
LA_D_1366391,19.471149444580078,19.473081588745117,ok
LA_D_1368280,-16.0015811920166,-16.002079010009766,ok
LA_D_1368657,13.057548522949219,13.05802059173584,ok
LA_D_1368692,16.256946563720703,16.25758171081543,ok
LA_D_1369463,16.15140724182129,16.152372360229492,ok
LA_D_1369901,11.16917896270752,11.16917610168457,ok
LA_D_1371588,15.008715629577637,15.009970664978027,ok
LA_D_1371818,13.174466133117676,13.174927711486816,ok
LA_D_1373736,11.791078567504883,11.79108715057373,ok
LA_D_1374363,-13.779023170471191,-13.780028343200684,ok
LA_D_1375085,9.546517372131348,9.546635627746582,ok
LA_D_1375735,14.557633399963379,14.55770206451416,ok
LA_D_1376887,12.799530029296875,12.799524307250977,ok
LA_D_1377906,18.20502471923828,18.208078384399414,ok
LA_D_1378109,11.095613479614258,11.095622062683105,ok
LA_D_1378776,10.848509788513184,10.8485746383667,ok
LA_D_1379062,11.107711791992188,11.10811996459961,ok
LA_D_1380231,-13.724641799926758,-13.724846839904785,ok
LA_D_1382194,14.847284317016602,14.848222732543945,ok
LA_D_1382825,19.991729736328125,19.994733810424805,ok
LA_D_1382969,18.433902740478516,18.436031341552734,ok
LA_D_1384414,14.132652282714844,14.132670402526855,ok
LA_D_1385838,14.628002166748047,14.628966331481934,ok
LA_D_1385978,12.116745948791504,12.116862297058105,ok
LA_D_1386774,14.806114196777344,14.80617904663086,ok
LA_D_1388138,12.884719848632812,12.88491153717041,ok
LA_D_1389698,-12.746735572814941,-12.747183799743652,ok
LA_D_1390523,13.440814971923828,13.441195487976074,ok
LA_D_1391132,5.237715244293213,5.2379326820373535,ok
LA_D_1391969,14.846450805664062,14.847281455993652,ok
LA_D_1391982,-10.749564170837402,-10.75162410736084,ok
LA_D_1393294,5.4131903648376465,5.413211345672607,ok
LA_D_1393609,12.872282028198242,12.87231159210205,ok
LA_D_1393870,15.109736442565918,15.111298561096191,ok
LA_D_1394044,15.949214935302734,15.955710411071777,ok
LA_D_1394305,9.654162406921387,9.65450668334961,ok
LA_D_1394492,15.714985847473145,15.715084075927734,ok
