sample_id,score,score_before,status
10081.wav,3.3326070308685303,3.3325726985931396,ok
10082.wav,-0.36043694615364075,-0.3604370951652527,ok
10083.wav,1.7384659051895142,1.7384661436080933,ok
10084.wav,3.271087169647217,3.2710866928100586,ok
10085.wav,2.4705450534820557,2.470545768737793,ok
10086.wav,-3.321488857269287,-3.321489095687866,ok
10087.wav,1.3407015800476074,1.340701699256897,ok
10088.wav,-1.7464054822921753,-1.7464057207107544,ok
10089.wav,-6.993277549743652,-6.993278980255127,ok
1009.wav,-1.2042698860168457,-1.2042697668075562,ok
10090.wav,-0.5438840985298157,-0.543881893157959,ok
10091.wav,-0.008754968643188477,-0.008753981441259384,ok
10092.wav,-3.9611105918884277,-3.9611117839813232,ok
10093.wav,-8.660056114196777,-8.660059928894043,ok
10094.wav,1.8723336458206177,1.8723336458206177,ok
10095.wav,-2.0030760765075684,-2.0030767917633057,ok
10096.wav,2.718750238418579,2.718744993209839,ok
10097.wav,-0.5259173512458801,-0.5259167551994324,ok
10098.wav,-2.4049417972564697,-2.4049415588378906,ok
10099.wav,6.37604284286499,6.3761067390441895,ok
101.wav,1.9576462507247925,1.9576462507247925,ok
1010.wav,0.4268910586833954,0.42688724398612976,ok
10100.wav,-1.3622208833694458,-1.3622217178344727,ok
10101.wav,1.7277759313583374,1.7277752161026,ok
10102.wav,3.2779409885406494,3.2779412269592285,ok
10103.wav,-0.010313717648386955,-0.010325010865926743,ok
10104.wav,6.844358444213867,6.844359874725342,ok
10105.wav,-3.024904727935791,-3.024904489517212,ok
10106.wav,2.4843547344207764,2.4843595027923584,ok
10107.wav,-3.027982711791992,-3.0279855728149414,ok
10108.wav,8.684179306030273,8.684464454650879,ok
10109.wav,0.11232967674732208,0.11232736706733704,ok
1011.wav,0.35170942544937134,0.3517083525657654,ok
10110.wav,-1.1346219778060913,-1.1346755027770996,ok
10111.wav,-5.087420463562012,-5.087421894073486,ok
10112.wav,2.923732280731201,2.923733711242676,ok
10113.wav,-6.807839870452881,-6.807845115661621,ok
10114.wav,-6.756631374359131,-6.756722450256348,ok
10115.wav,-6.255516052246094,-6.255523204803467,ok
10116.wav,-4.509640216827393,-4.509641170501709,ok
10117.wav,12.185882568359375,12.186734199523926,ok
10118.wav,-1.2314414978027344,-1.2314444780349731,ok
10119.wav,1.943006157875061,1.9429503679275513,ok
1012.wav,-1.6954268217086792,-1.6954262256622314,ok
10120.wav,0.19773930311203003,0.19773927330970764,ok
10121.wav,-2.3573760986328125,-2.3573789596557617,ok
10122.wav,3.6260273456573486,3.625981330871582,ok
10123.wav,-6.394376754760742,-6.394376754760742,ok
10124.wav,3.560528039932251,3.560530662536621,ok
10125.wav,2.598005771636963,2.598006248474121,ok
10126.wav,0.691278874874115,0.6912962794303894,ok
10127.wav,0.5861238241195679,0.5861238241195679,ok
10128.wav,3.4839701652526855,3.48397159576416,ok
10129.wav,-1.9267683029174805,-1.9267687797546387,ok
1013.wav,3.256382942199707,3.256382942199707,ok
10130.wav,1.4763859510421753,1.4763871431350708,ok
10131.wav,-0.6291989684104919,-0.6291989088058472,ok
10132.wav,2.1030750274658203,2.1030731201171875,ok
10133.wav,0.18333947658538818,0.18333947658538818,ok
10134.wav,-1.172855257987976,-1.1728662252426147,ok
10135.wav,-5.653199672698975,-5.653213977813721,ok
10136.wav,4.126996040344238,4.126998424530029,ok
10137.wav,3.083737373352051,3.083737850189209,ok
10138.wav,-0.009037617594003677,-0.00903528556227684,ok
10139.wav,-6.019488334655762,-6.019532680511475,ok
1014.wav,4.587426662445068,4.587475776672363,ok
10140.wav,3.87164044380188,3.871636390686035,ok
10141.wav,1.8290081024169922,1.8290082216262817,ok
10142.wav,3.1190128326416016,3.1190242767333984,ok
10143.wav,1.440691351890564,1.44064199924469,ok
10144.wav,-8.238818168640137,-8.238826751708984,ok
10145.wav,-7.965761661529541,-7.965762138366699,ok
10146.wav,7.471020221710205,7.471039772033691,ok
10147.wav,1.569120168685913,1.569120168685913,ok
10148.wav,1.5126575231552124,1.5126575231552124,ok
10149.wav,-9.033806800842285,-9.033812522888184,ok
1015.wav,-1.8630001544952393,-1.8629999160766602,ok
10150.wav,-8.784014701843262,-8.784015655517578,ok
10151.wav,3.6371943950653076,3.637199878692627,ok
10152.wav,-5.773694038391113,-5.773695945739746,ok
10153.wav,7.78826379776001,7.788303375244141,ok
10154.wav,0.1138591319322586,0.11385899782180786,ok
10155.wav,4.61849308013916,4.618493556976318,ok
10156.wav,0.09130452573299408,0.09130452573299408,ok
10157.wav,0.7923763990402222,0.792376697063446,ok
10158.wav,-5.550355434417725,-5.55035924911499,ok
10159.wav,-3.2039668560028076,-3.2039709091186523,ok
1016.wav,-0.19175559282302856,-0.191755473613739,ok
10160.wav,4.75997257232666,4.759970188140869,ok
10161.wav,-5.702653408050537,-5.7026543617248535,ok
10162.wav,-1.8707727193832397,-1.8707724809646606,ok
10163.wav,3.195528745651245,3.195528984069824,ok
10164.wav,-3.8394980430603027,-3.839517116546631,ok
10165.wav,-5.789025783538818,-5.7890543937683105,ok
10166.wav,7.257085800170898,7.257131099700928,ok
10167.wav,6.912384986877441,6.912405014038086,ok
10168.wav,2.8740460872650146,2.8740482330322266,ok
10169.wav,-2.5461463928222656,-2.5461459159851074,ok
1017.wav,-1.024906039237976,-1.0249059200286865,ok
10170.wav,3.9046146869659424,3.9046151638031006,ok
10171.wav,6.059814453125,6.060339450836182,ok
10172.wav,2.2305290699005127,2.23052978515625,ok
10173.wav,-8.832192420959473,-8.832193374633789,ok
10174.wav,-3.2679765224456787,-3.267976760864258,ok
10175.wav,2.77972674369812,2.7797234058380127,ok
10176.wav,-2.260162353515625,-2.2601656913757324,ok
10177.wav,-2.8821651935577393,-2.882176399230957,ok
10178.wav,-6.389405727386475,-6.38940954208374,ok
10179.wav,4.9246602058410645,4.9246673583984375,ok
1018.wav,-2.0055203437805176,-2.005652904510498,ok
10180.wav,1.065163254737854,1.06497061252594,ok
10181.wav,-5.599244594573975,-5.599247455596924,ok
10182.wav,-0.6921684145927429,-0.6921632885932922,ok
10183.wav,0.29134199023246765,0.2913423776626587,ok
10184.wav,0.023416917771100998,0.023416999727487564,ok
10185.wav,6.294076919555664,6.29404354095459,ok
10186.wav,1.48211669921875,1.4820973873138428,ok
10187.wav,-5.448641300201416,-5.448641777038574,ok
10188.wav,1.1149160861968994,1.114914894104004,ok
10189.wav,1.285258173942566,1.2852574586868286,ok
1019.wav,2.6856751441955566,2.6856753826141357,ok
10190.wav,-6.345295429229736,-6.3452982902526855,ok
10191.wav,12.082107543945312,12.082230567932129,ok
10192.wav,4.1532368659973145,4.1532368659973145,ok
10193.wav,-2.8318841457366943,-2.831862688064575,ok
10194.wav,-0.16690698266029358,-0.16690877079963684,ok
10195.wav,1.4307483434677124,1.430749773979187,ok
10196.wav,2.373358964920044,2.3733599185943604,ok
10197.wav,1.3107051849365234,1.3107012510299683,ok
10198.wav,-2.3320226669311523,-2.3320226669311523,ok
10199.wav,-0.768029510974884,-0.768028974533081,ok
102.wav,2.8636186122894287,2.8636178970336914,ok
1020.wav,8.564434051513672,8.564451217651367,ok
10200.wav,0.9148698449134827,0.9148695468902588,ok
10201.wav,2.547132730484009,2.547137975692749,ok
10202.wav,2.189845085144043,2.189845085144043,ok
10203.wav,0.5784921646118164,0.578484296798706,ok
10204.wav,-1.9480808973312378,-1.9480808973312378,ok
10205.wav,-2.84291672706604,-2.842916965484619,ok
10206.wav,2.7347207069396973,2.734736919403076,ok
10207.wav,-7.4234395027160645,-7.423529624938965,ok
10208.wav,-0.9792358875274658,-0.9792368412017822,ok
10209.wav,-0.51693195104599,-0.5169329643249512,ok
1021.wav,2.2715792655944824,2.271589994430542,ok
10210.wav,-0.5504371523857117,-0.5504383444786072,ok
10211.wav,0.5537903904914856,0.5537882447242737,ok
10212.wav,2.7690269947052,2.769036293029785,ok
10213.wav,6.215219020843506,6.215218544006348,ok
10214.wav,-1.5442655086517334,-1.5442649126052856,ok
10215.wav,-3.6165771484375,-3.616577625274658,ok
10216.wav,2.2357699871063232,2.235771417617798,ok
10217.wav,-4.820616722106934,-4.820616722106934,ok
10218.wav,-3.5100321769714355,-3.5100367069244385,ok
10219.wav,-1.7977131605148315,-1.797714352607727,ok
1022.wav,-1.5450360774993896,-1.5450363159179688,ok
10220.wav,5.049376010894775,5.049341201782227,ok
10221.wav,1.4063596725463867,1.406359314918518,ok
10222.wav,-2.3015429973602295,-2.301720142364502,ok
10223.wav,1.2046955823898315,1.2046972513198853,ok
10224.wav,1.0373272895812988,1.0373376607894897,ok
10225.wav,-1.6633249521255493,-1.6633226871490479,ok
10226.wav,7.470910549163818,7.470912456512451,ok
10227.wav,0.2781209945678711,0.2781209349632263,ok
10228.wav,7.175732135772705,7.175731182098389,ok
10229.wav,-1.2071986198425293,-1.2071985006332397,ok
1023.wav,-3.5501632690429688,-3.5501646995544434,ok
10230.wav,-0.4607407748699188,-0.46074149012565613,ok
10231.wav,-6.822783946990967,-6.822792053222656,ok
10232.wav,-1.931422472000122,-1.9314309358596802,ok
10233.wav,8.841343879699707,8.841361045837402,ok
10234.wav,-0.759617269039154,-0.7596188187599182,ok
10235.wav,4.439040184020996,4.439040184020996,ok
10236.wav,-0.7643071413040161,-0.7643064856529236,ok
10237.wav,3.568903684616089,3.568903923034668,ok
10238.wav,0.24947360157966614,0.24947279691696167,ok
10239.wav,-1.3771735429763794,-1.3771734237670898,ok
1024.wav,0.09174402058124542,0.09174342453479767,ok
10240.wav,-4.473476886749268,-4.473480701446533,ok
10241.wav,2.60884428024292,2.608912467956543,ok
10242.wav,-3.54133677482605,-3.541337490081787,ok
10243.wav,-1.219027042388916,-1.2190271615982056,ok
10244.wav,-3.418839693069458,-3.418851613998413,ok
10245.wav,1.9200632572174072,1.9200646877288818,ok
10246.wav,6.857126235961914,6.857139587402344,ok
10247.wav,0.18530939519405365,0.18531572818756104,ok
10248.wav,-8.182561874389648,-8.182562828063965,ok
10249.wav,-1.2117559909820557,-1.211762547492981,ok
1025.wav,-10.072949409484863,-10.073348045349121,ok
10250.wav,2.6036181449890137,2.603616714477539,ok
10251.wav,-2.5022549629211426,-2.50225567817688,ok
10252.wav,-1.4830443859100342,-1.4830447435379028,ok
10253.wav,2.536072254180908,2.5360734462738037,ok
10254.wav,-4.943824291229248,-4.9438300132751465,ok
10255.wav,-3.9431252479553223,-3.943150281906128,ok
10256.wav,2.929729461669922,2.9297311305999756,ok
10257.wav,0.40618830919265747,0.40614330768585205,ok
10258.wav,1.2101068496704102,1.210106372833252,ok
10259.wav,6.4237260818481445,6.423937797546387,ok
1026.wav,6.876360893249512,6.876405715942383,ok
10260.wav,2.354036331176758,2.3540356159210205,ok
10261.wav,-3.0955257415771484,-3.0955259799957275,ok
10262.wav,0.11299470067024231,0.11299514770507812,ok
10263.wav,0.3309127986431122,0.3309125602245331,ok
10264.wav,5.879262447357178,5.87927770614624,ok
10265.wav,-0.8501914739608765,-0.8501908183097839,ok
10266.wav,4.92445182800293,4.924452304840088,ok
10267.wav,-3.3264153003692627,-3.326415538787842,ok
10268.wav,1.2736022472381592,1.2736021280288696,ok
10269.wav,2.1875085830688477,2.1875085830688477,ok
1027.wav,0.8489146828651428,0.8489105105400085,ok
10270.wav,0.11352255940437317,0.1135234534740448,ok
10271.wav,-1.0521286725997925,-1.0521312952041626,ok
10272.wav,-7.6127424240112305,-7.612746715545654,ok
10273.wav,-2.79551100730896,-2.795511245727539,ok
10274.wav,6.148187637329102,6.148193359375,ok
10275.wav,-8.346015930175781,-8.346014976501465,ok
10276.wav,8.737919807434082,8.737929344177246,ok
10277.wav,4.6288251876831055,4.628835201263428,ok
10278.wav,-4.7419753074646,-4.7419753074646,ok
10279.wav,0.7706131339073181,0.770613431930542,ok
1028.wav,-0.020031899213790894,-0.020032968372106552,ok
10280.wav,-3.3875350952148438,-3.387542724609375,ok
10281.wav,-7.87862491607666,-7.878624439239502,ok
10282.wav,-0.6272584795951843,-0.6272595524787903,ok
10283.wav,0.9174410700798035,0.9170377850532532,ok
10284.wav,1.200313925743103,1.2003141641616821,ok
10285.wav,3.558298349380493,3.558302164077759,ok
10286.wav,-7.871174335479736,-7.871190547943115,ok
10287.wav,1.262590765953064,1.2625914812088013,ok
10288.wav,-0.8918596506118774,-0.8918595314025879,ok
10289.wav,-3.1107499599456787,-3.1107540130615234,ok
1029.wav,-0.8510825634002686,-0.8510821461677551,ok
10290.wav,-0.39351925253868103,-0.3936760425567627,ok
10291.wav,-6.340244770050049,-6.340330600738525,ok
10292.wav,4.339064121246338,4.339081764221191,ok
10293.wav,-2.5571110248565674,-2.557107925415039,ok
10294.wav,3.1552774906158447,3.1552772521972656,ok
10295.wav,8.993765830993652,8.9938383102417,ok
10296.wav,1.4494258165359497,1.4494227170944214,ok
10297.wav,-0.8353995084762573,-0.8353997468948364,ok
10298.wav,-0.012622015550732613,-0.012622382491827011,ok
10299.wav,-2.222909450531006,-2.2229485511779785,ok
103.wav,4.188994884490967,4.18899393081665,ok
1030.wav,8.218140602111816,8.218119621276855,ok
10300.wav,6.4844584465026855,6.484499931335449,ok
10301.wav,4.514828681945801,4.514829635620117,ok
10302.wav,-0.3125741481781006,-0.31257686018943787,ok
10303.wav,3.2583258152008057,3.2583303451538086,ok
10304.wav,2.9795351028442383,2.979536294937134,ok
10305.wav,-1.167323350906372,-1.1673249006271362,ok
10306.wav,4.086501121520996,4.086501598358154,ok
10307.wav,-4.370473384857178,-4.370482921600342,ok
10308.wav,1.0682469606399536,1.0682463645935059,ok
10309.wav,2.5865087509155273,2.5865097045898438,ok
1031.wav,-0.3574361205101013,-0.35743629932403564,ok
10310.wav,3.083317756652832,3.083317279815674,ok
10311.wav,3.0154058933258057,3.015406847000122,ok
10312.wav,5.339273452758789,5.33927583694458,ok
10313.wav,-2.8257994651794434,-2.825798988342285,ok
10314.wav,4.0959038734436035,4.0959086418151855,ok
10315.wav,-2.478998899459839,-2.4789986610412598,ok
10316.wav,-1.995189905166626,-1.9951897859573364,ok
10317.wav,-6.460215091705322,-6.460221767425537,ok
10318.wav,0.3230264186859131,0.32302623987197876,ok
10319.wav,0.6176486015319824,0.6176469922065735,ok
1032.wav,2.511650562286377,2.5116515159606934,ok
10320.wav,1.1499007940292358,1.1499007940292358,ok
10321.wav,-1.6698625087738037,-1.6698696613311768,ok
10322.wav,5.518899440765381,5.518899917602539,ok
10323.wav,-0.009622382931411266,-0.009623061865568161,ok
10324.wav,0.9323781132698059,0.9323614239692688,ok
10325.wav,0.43183401226997375,0.43183472752571106,ok
10326.wav,-0.41481125354766846,-0.414811372756958,ok
10327.wav,3.7441134452819824,3.744114398956299,ok
10328.wav,3.927664279937744,3.927669048309326,ok
10329.wav,-2.3603177070617676,-2.360318183898926,ok
1033.wav,0.8211895823478699,0.8211904168128967,ok
10330.wav,8.46126651763916,8.461313247680664,ok
10331.wav,-2.9686989784240723,-2.969557046890259,ok
10332.wav,0.5182054042816162,0.518203616142273,ok
10333.wav,3.5452239513397217,3.5452263355255127,ok
10334.wav,-5.0842461585998535,-5.08424711227417,ok
10335.wav,8.8212251663208,8.821228981018066,ok
10336.wav,2.7401020526885986,2.740097999572754,ok
10337.wav,-0.5675154328346252,-0.5675157904624939,ok
10338.wav,-8.904838562011719,-8.904876708984375,ok
10339.wav,-3.4737250804901123,-3.4737255573272705,ok
1034.wav,5.550119876861572,5.550215244293213,ok
10340.wav,8.810855865478516,8.81087589263916,ok
10341.wav,-0.5494741797447205,-0.5494669079780579,ok
10342.wav,7.893163681030273,7.89326286315918,ok
10343.wav,-2.163597583770752,-2.163597822189331,ok
10344.wav,2.287261962890625,2.287262439727783,ok
10345.wav,-7.079707145690918,-7.079710483551025,ok
10346.wav,-0.9058424830436707,-0.9058483242988586,ok
10347.wav,7.855557441711426,7.855833053588867,ok
10348.wav,1.2503411769866943,1.2503411769866943,ok
10349.wav,0.1541467010974884,0.15414628386497498,ok
1035.wav,5.213940143585205,5.213943004608154,ok
10350.wav,4.094925403594971,4.094933032989502,ok
10351.wav,-4.832305431365967,-4.832315444946289,ok
10352.wav,-0.9837646484375,-0.983766496181488,ok
10353.wav,-7.634557723999023,-7.634560585021973,ok
10354.wav,-2.502579689025879,-2.502580404281616,ok
10355.wav,4.875627517700195,4.8756279945373535,ok
10356.wav,0.9000237584114075,0.9000288844108582,ok
10357.wav,-0.7801515460014343,-0.7801315188407898,ok
10358.wav,2.434136390686035,2.434136390686035,ok
10359.wav,3.580623149871826,3.5806243419647217,ok
1036.wav,2.2756803035736084,2.2756810188293457,ok
10360.wav,4.117920398712158,4.117921352386475,ok
10361.wav,0.8966206908226013,0.8966203927993774,ok
10362.wav,3.7290568351745605,3.7290589809417725,ok
10363.wav,5.016471862792969,5.016509532928467,ok
10364.wav,-8.039175987243652,-8.039175987243652,ok
10365.wav,3.189067840576172,3.189026355743408,ok
10366.wav,0.7155845165252686,0.715583860874176,ok
10367.wav,5.483402252197266,5.483414649963379,ok
10368.wav,7.120175361633301,7.120190143585205,ok
10369.wav,0.8710421323776245,0.8710501790046692,ok
1037.wav,-5.225063800811768,-5.225090026855469,ok
10370.wav,-1.8447768688201904,-1.844993233680725,ok
10371.wav,-0.15034468472003937,-0.15034335851669312,ok
10372.wav,1.4147604703903198,1.414767861366272,ok
10373.wav,0.45559972524642944,0.4555978775024414,ok
10374.wav,0.9629173278808594,0.9627358913421631,ok
10375.wav,1.832871675491333,1.8328534364700317,ok
10376.wav,0.9724161028862,0.9724065661430359,ok
10377.wav,4.730156421661377,4.730162143707275,ok
10378.wav,1.247457504272461,1.24745774269104,ok
10379.wav,-0.5762224793434143,-0.5762243270874023,ok
1038.wav,-0.37677350640296936,-0.37677276134490967,ok
10380.wav,5.031832218170166,5.031835079193115,ok
10381.wav,-6.391853332519531,-6.3918538093566895,ok
10382.wav,0.769344687461853,0.7693474292755127,ok
10383.wav,1.8515535593032837,1.8515539169311523,ok
10384.wav,-7.194611549377441,-7.194613933563232,ok
10385.wav,0.8331000208854675,0.8331041932106018,ok
10386.wav,-4.526538372039795,-4.526540279388428,ok
10387.wav,3.3063395023345947,3.3063433170318604,ok
10388.wav,-3.752458333969116,-3.7524588108062744,ok
10389.wav,4.038971900939941,4.038991928100586,ok
1039.wav,1.170345425605774,1.1703455448150635,ok
10390.wav,3.498075246810913,3.4980854988098145,ok
10391.wav,7.07922887802124,7.079203128814697,ok
10392.wav,-0.4088098406791687,-0.4088112711906433,ok
10393.wav,2.4123380184173584,2.4123382568359375,ok
10394.wav,-5.405881881713867,-5.405883312225342,ok
10395.wav,1.0511263608932495,1.0511373281478882,ok
10396.wav,0.7093210816383362,0.7093889713287354,ok
10397.wav,0.024497758597135544,0.024500790983438492,ok
10398.wav,6.523880958557129,6.52393102645874,ok
10399.wav,3.3499393463134766,3.3499350547790527,ok
104.wav,-6.573420524597168,-6.573424816131592,ok
1040.wav,4.605893611907959,4.6059746742248535,ok
10400.wav,-0.40982815623283386,-0.4098280966281891,ok
10401.wav,5.142184734344482,5.14219331741333,ok
10402.wav,-6.450797080993652,-6.450796604156494,ok
10403.wav,-1.823526382446289,-1.8235290050506592,ok
10404.wav,-0.2291005700826645,-0.22917777299880981,ok
10405.wav,-4.231692790985107,-4.231692790985107,ok
10406.wav,-0.14150835573673248,-0.14150837063789368,ok
10407.wav,-2.427553176879883,-2.4275684356689453,ok
10408.wav,4.712343692779541,4.712344646453857,ok
10409.wav,7.7953104972839355,7.795418739318848,ok
1041.wav,7.460811138153076,7.460811614990234,ok
10410.wav,2.270738363265991,2.270738363265991,ok
10411.wav,3.9791018962860107,3.9790852069854736,ok
10412.wav,3.85555100440979,3.855555534362793,ok
10413.wav,2.358213186264038,2.358218193054199,ok
10414.wav,-0.11013323068618774,-0.11013945937156677,ok
10415.wav,7.574345588684082,7.574385166168213,ok
10416.wav,-2.783144950866699,-2.7831578254699707,ok
10417.wav,-0.1278761923313141,-0.12787622213363647,ok
10418.wav,0.7356240153312683,0.7356070876121521,ok
10419.wav,4.633823871612549,4.63383150100708,ok
1042.wav,2.298029661178589,2.298030138015747,ok
10420.wav,-1.8530796766281128,-1.8530824184417725,ok
10421.wav,4.556594371795654,4.556594371795654,ok
10422.wav,-8.02002239227295,-8.020045280456543,ok
10423.wav,-5.6785149574279785,-5.678515911102295,ok
10424.wav,6.638654708862305,6.638655185699463,ok
10425.wav,3.6885921955108643,3.6885924339294434,ok
10426.wav,-1.0310628414154053,-1.0310689210891724,ok
10427.wav,9.315966606140137,9.31615924835205,ok
10428.wav,-8.696730613708496,-8.696732521057129,ok
10429.wav,-1.547315239906311,-1.5473153591156006,ok
1043.wav,3.01123309135437,3.0112361907958984,ok
10430.wav,3.578878402709961,3.57887864112854,ok
10431.wav,2.0139997005462646,2.0139994621276855,ok
10432.wav,3.968975067138672,3.9689745903015137,ok
10433.wav,2.2634525299072266,2.263453483581543,ok
10434.wav,-8.041568756103516,-8.041571617126465,ok
10435.wav,5.067201137542725,5.0672078132629395,ok
10436.wav,1.4608230590820312,1.4608230590820312,ok
10437.wav,6.1988983154296875,6.198899745941162,ok
10438.wav,-6.201292514801025,-6.201293468475342,ok
10439.wav,-6.438454627990723,-6.438469886779785,ok
1044.wav,-0.44407978653907776,-0.44408106803894043,ok
10440.wav,-7.264902114868164,-7.264904499053955,ok
10441.wav,5.1134443283081055,5.113434314727783,ok
10442.wav,2.613892078399658,2.613895893096924,ok
10443.wav,-1.8513439893722534,-1.8513429164886475,ok
10444.wav,-2.2304298877716064,-2.230443239212036,ok
10445.wav,-9.43186092376709,-9.431861877441406,ok
10446.wav,8.046557426452637,8.046581268310547,ok
10447.wav,-2.4987404346466064,-2.498749256134033,ok
10448.wav,0.3674384653568268,0.36743873357772827,ok
10449.wav,-3.889496088027954,-3.889512300491333,ok
1045.wav,-4.128133773803711,-4.128135681152344,ok
10450.wav,1.1372692584991455,1.137271523475647,ok
10451.wav,-1.716955304145813,-1.7169584035873413,ok
10452.wav,5.64810848236084,5.648109436035156,ok
10453.wav,-3.6434595584869385,-3.6434593200683594,ok
10454.wav,3.5374791622161865,3.5374913215637207,ok
10455.wav,-1.4863214492797852,-1.4863265752792358,ok
10456.wav,-4.984064102172852,-4.984062671661377,ok
10457.wav,4.643687725067139,4.643688678741455,ok
10458.wav,-2.9805281162261963,-2.980529308319092,ok
10459.wav,0.30891311168670654,0.3089143633842468,ok
1046.wav,-1.522664189338684,-1.522664189338684,ok
10460.wav,4.038059234619141,4.038060665130615,ok
10461.wav,1.2978192567825317,1.2978190183639526,ok
10462.wav,-4.1439337730407715,-4.14393424987793,ok
10463.wav,-2.0887503623962402,-2.0887527465820312,ok
